## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:53446194	pair_mapped:0	pair_mixed:0	single_mapped:39308284	unmapped:14137910	unique:24726768	ambig:14581516	overlap_unique:62904	overlap_ambig:984008
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
MER41_14q21.2a	7065	0	0.00	0	145	0	0	2	1.98	1.22e-06
HERV9_2q22.3	8028	0	0.00	0	526	0	0	0	1.20	1.74e-06
HERV9_6q13	8228	0	0.00	0	871	0	0	6	5.69	2.32e-06
HERVH_9p23a	5823	0	0.00	0	7215	0	3	15	15.31	1.22e-05
HERVH_5q31.1g	2582	0	0.00	0	1931	0	1	6	5.57	7.95e-06
HERVH_Xq27.3b	3099	0	0.00	0	1318	0	0	2	0.57	2.42e-07
HERVH_5p15.31e	1770	0	0.00	0	3131	0	0	9	7.81	2.95e-06
HERVL_4q32.3b	3321	0	0.00	0	3222	0	0	235	240.85	0.000373
MER41_8q24.3	7171	0	0.00	0	1545	0	2	9	9.74	5.23e-06
PABLA_5q15	3625	0	0.00	0	79	0	0	2	1.33	5.93e-08
HERVH_6p21.2a	1755	0	0.00	0	1043	0	0	2	2.21	1.55e-06
HERVH_2p11.2c	6846	0	0.00	0	1281	0	0	1	2.21	2.8e-07
HERVH_2q24.1a	4551	0	0.00	0	7481	0	1	4	10.35	4.86e-06
HERVH_2p11.2d	6844	0	0.00	0	1172	0	0	3	3.11	2.9e-07
HERVL_3q26.1g	6130	0	0.00	0	46	0	0	0	0.50	1.3e-10
HERVL40_6p22.3	6674	0	0.00	0	9	0	0	0	0.00	2.66e-14
HERVH_1p36.12	6899	0	0.00	0	3174	0	0	3	3.86	3.51e-07
PRIMA41_4p16.3	1999	0	0.00	0	41	0	0	1	2.33	2.25e-06
HML5_19q13.2	2579	0	0.00	0	105	0	0	7	5.50	5.13e-08
HERVH_2q36.1b	6162	0	0.00	0	11282	0	3	15	16.66	6.31e-06
HERVL40_15q22.31	4823	0	0.00	0	98	0	0	7	4.65	4.32e-06
MER101_13q34c	1952	0	0.00	0	51	0	0	2	3.58	1.14e-07
MER41_15q11.2a	3691	0	0.00	0	154	0	0	11	15.92	2.62e-05
HERVFRD_Yp11.2d	6777	0	0.00	0	71	0	0	1	2.12	1.03e-06
ERVLE_4q13.3a	4359	0	0.00	0	580	0	4	89	90.65	0.000156
ERV316A3_8q12.2	6109	0	0.00	0	336	0	0	49	50.65	9.07e-05
ERV316A3_4q34.1c	3945	0	0.00	0	49	0	0	1	0.25	2.08e-09
ERVLB4_4p12c	6641	0	0.00	0	574	0	0	157	155.95	0.000252
HARLEQUIN_6p21.32	3358	0	0.00	0	332	0	0	5	5.58	1.99e-07
PRIMA4_4q28.2	5432	0	0.00	0	54	0	0	2	2.25	9.16e-11
MER4B_3q25.32	4372	0	0.00	0	144	0	0	8	7.25	1.7e-06
HERVK11_12q21.31	7230	0	0.00	0	341	0	0	3	1.19	3.49e-06
HERVL_11q12.2	7274	0	0.00	0	152	0	1	2	1.61	2.07e-08
HERVH_Xp11.22	543	0	0.00	0	208	0	0	0	0.50	3.26e-08
ERVLE_9p13.3b	2819	0	0.00	0	53	0	0	4	3.03	1.78e-08
HERVH_7q33b	3600	0	0.00	0	2607	0	2	6	9.52	6.74e-06
HERVH_2p22.3e	5727	0	0.00	0	7433	0	3	13	8.92	3.16e-06
HERVL_Xp11.3b	2110	0	0.00	0	105	0	0	2	2.58	1.19e-07
ERVLE_8q24.3f	1351	0	0.00	0	99	0	0	1	1.25	6.34e-07
HERVL_10q23.1d	4060	0	0.00	0	227	0	0	0	0.69	6.54e-09
HERVH_16q12.1b	1325	0	0.00	0	630	0	0	2	2.40	1.86e-06
LTR57_14q32.33b	1927	0	0.00	0	74	0	0	0	2.67	6.1e-08
HERVW_3p12.3b	3551	0	0.00	0	301	0	4	8	6.61	3.77e-07
HERVW_5p13.2b	4423	0	0.00	0	280	0	0	0	0.09	2.5e-07
HERVW_18p11.31b	5739	0	0.00	0	395	0	0	0	0.05	8.33e-07
HERVW_11p14.3b	4611	0	0.00	0	81	0	0	0	0.00	1.5e-08
HERVW_12q14.1	7888	0	0.00	0	660	0	0	7	6.87	5.81e-06
ERV316A3_11q13.4b	3547	0	0.00	0	63	0	0	2	2.17	1.23e-08
HERVH_15q26.1c	5008	0	0.00	0	2128	0	1	8	5.41	4.19e-07
HERVL_5q14.3d	2571	0	0.00	0	343	0	0	60	59.68	7.32e-05
HERVH_2p24.1	5562	0	0.00	0	3804	0	0	13	10.25	2.36e-06
HERVH_11p14.3c	3690	0	0.00	0	1048	0	0	1	0.52	2.23e-07
HERVFRD_3q24	7245	0	0.00	0	237	0	0	28	21.58	3.57e-05
HERVH_1p32.3d	3986	0	0.00	0	1227	0	0	3	2.54	3.37e-07
HERVH_Yq11.21	8187	0	0.00	0	1445	0	0	0	1.29	2.35e-07
HERVH_12p13.31d	2256	0	0.00	0	510	0	1	1	2.21	1.68e-07
HERVH_Xp21.3a	8756	0	0.00	0	1544	0	0	3	1.79	7.14e-07
HERVH_1p21.2b	6213	0	0.00	0	9271	0	1	12	12.91	7.01e-06
HERVH_17q25.1a	3166	0	0.00	0	1871	0	1	4	4.19	2.61e-06
MER34B_7q11.23b	2935	0	0.00	0	259	0	0	14	12.82	2.21e-06
ERVLB4_7q11.22a	3756	0	0.00	0	136	0	0	12	9.98	6.46e-08
ERVLE_1p31.1n	3638	0	0.00	0	128	0	0	23	22.85	1.05e-05
MER4_4q13.2b	6821	0	0.00	0	11	0	0	0	0.00	5.59e-10
MER4_4q13.2c	4405	0	0.00	0	4	0	0	0	0.00	3.69e-11
MER41_2p16.3c	1844	0	0.00	0	4	0	0	0	0.00	2.7e-12
MER4_7p21.1	5659	0	0.00	0	24	0	0	1	1.17	3.18e-11
MER4_12q15a	6226	0	0.00	0	146	0	0	2	2.43	7.22e-10
MER4_1q44a	4018	0	0.00	0	9	0	0	0	0.33	1.21e-12
MER4_7q31.1a	5951	0	0.00	0	127	0	0	19	22.83	1.59e-05
HERVH_4q28.3g	3305	0	0.00	0	1227	0	0	0	0.98	1.19e-07
HERVH_3q26.33a	1764	0	0.00	0	798	0	0	1	0.54	2.96e-07
HERVH_3p12.1b	6862	0	0.00	0	3352	0	2	9	6.21	5.42e-07
HERVH_9q21.33d	1332	0	0.00	0	88	0	0	0	0.22	2.03e-10
HERVH_11p11.12	6259	0	0.00	0	3534	0	0	2	3.34	1.1e-06
HERVH_8q22.3a	2512	0	0.00	0	1428	0	2	3	4.84	5.32e-06
HERVH_4q28.3c	2233	0	0.00	0	713	0	0	2	1.02	2.4e-07
HERVH_Yq11.221c	5156	0	0.00	0	153	0	0	1	0.08	5.38e-10
HERVH_Yq11.223a	4315	0	0.00	0	315	0	0	0	0.08	3.67e-08
HERVH_21q21.1b	6577	0	0.00	0	2758	0	0	9	8.80	9.91e-06
HERVH_5p14.1	5169	0	0.00	0	5174	0	1	7	5.80	9.55e-07
HERVH_7p15.3b	5464	0	0.00	0	3141	0	0	1	2.22	7.58e-07
HERVL74_7q21.11c	6206	0	0.00	0	76	0	0	1	1.07	8.99e-09
LTR57_6p22.1	7597	0	0.00	0	256	0	0	6	5.12	1.72e-06
HUERSP3B_15q14	2506	0	0.00	0	83	0	0	4	3.37	2.16e-07
HERVH_5p12d	5016	0	0.00	0	2089	0	0	2	2.25	1.07e-07
MER101_6p21.1	3227	0	0.00	0	94	0	0	2	2.67	7.83e-10
ERV316A3_4p15.31a	1760	0	0.00	0	68	0	0	3	3.00	6.79e-07
HERVH_1p11.2	1686	0	0.00	0	1536	0	0	1	0.45	3.18e-07
HERVH_14q13.1	3659	0	0.00	0	450	0	0	3	4.41	3.46e-06
MER4_12q21.1a	1819	0	0.00	0	91	0	0	4	4.17	4.16e-08
ERV316A3_12q23.3d	1414	0	0.00	0	277	0	0	20	28.46	3.31e-05
HERVW_3p24.1	5387	0	0.00	0	477	0	0	3	4.40	2.06e-06
HERVFRD_6q11.2	4845	0	0.00	0	99	0	0	0	0.33	3.15e-09
HERVL_3q28b	3115	0	0.00	0	51	0	0	3	3.25	1.3e-08
MER101_8q24.3c	3583	0	0.00	0	417	0	0	35	32.04	3.92e-05
MER41_5q23.1b	7029	0	0.00	0	319	0	0	14	20.57	2.27e-05
MER61_11q13.4	4606	0	0.00	0	1103	0	0	54	46.74	5.84e-05
MER61_6q14.1a	5218	0	0.00	0	68	0	0	0	0.00	1.76e-10
MER101_9q34.3	3495	0	0.00	0	229	0	0	8	7.77	4.42e-07
HUERSP3_17q22	4752	0	0.00	0	163	0	0	10	6.75	1.57e-08
HERVL_Xq21.2e	1685	0	0.00	0	307	0	0	26	24.18	1.81e-05
MER61_1q23.1b	5919	0	0.00	0	90	0	0	5	3.67	3.47e-06
ERVLE_7p21.3e	7570	0	0.00	0	186	0	1	10	10.37	1.04e-05
HERVL18_14q11.2	7017	0	0.00	0	28	0	0	5	2.83	2.6e-11
MER41_13q13.3	6114	0	0.00	0	83	0	0	3	4.33	1.48e-06
ERVL_16q21b	3774	0	0.00	0	239	0	0	38	37.67	6.03e-05
ERVLB4_2q37.3a	3455	0	0.00	0	387	0	0	89	86.67	0.000155
ERV316A3_5p13.3d	6819	0	0.00	0	4	0	0	0	0.00	1.84e-13
HERVL18_1p31.1b	4371	0	0.00	0	609	0	0	93	95.81	0.000123
HERVL_8q21.13c	7309	0	0.00	0	32	0	0	0	0.00	5.73e-08
HERVL_4q22.1a	6265	0	0.00	0	73	0	0	4	5.92	1.07e-05
HERV30_12q23.3	4191	0	0.00	0	136	0	0	21	20.17	1.51e-05
MER61_5p12a	7933	0	0.00	0	652	0	0	192	186.05	0.000313
ERVLE_15q25.3e	6232	0	0.00	0	188	0	0	10	8.83	4.14e-07
ERV316A3_17q21.31	7267	0	0.00	0	126	0	0	2	2.91	2.23e-09
LTR57_14q32.33a	1065	0	0.00	0	87	0	0	6	5.03	2.39e-06
HERVIP10FH_5q23.1a	3562	0	0.00	0	121	0	0	5	3.55	6.5e-06
HERVK11_5p13.1	9862	0	0.00	0	512	0	0	7	6.39	8.03e-06
HERVK11_3q22.1	9415	0	0.00	0	881	0	0	12	12.64	1.3e-05
ERV316A3_1q21.3f	2581	0	0.00	0	65	0	0	4	1.92	6.57e-08
MER4_14q32.12b	4520	0	0.00	0	283	0	0	13	12.27	8.26e-07
PRIMA41_19p12b	3800	0	0.00	0	126	0	0	7	6.75	9.06e-07
MER61_12q21.2	1746	0	0.00	0	62	0	0	5	4.42	2.38e-06
HERVH_Xq25e	1465	0	0.00	0	1817	0	2	3	4.33	6.42e-07
HERVH_8q12.1	6630	0	0.00	0	3624	0	1	2	4.28	2.68e-06
HERVH_4q12b	4800	0	0.00	0	2447	0	0	5	5.26	3.36e-07
MER4_14q24.1a	4632	0	0.00	0	61	0	0	0	1.58	1.67e-09
HUERSP2_7q31.1	4603	0	0.00	0	58	0	0	5	4.33	1.33e-06
MER4B_18q22.1a	6006	0	0.00	0	109	0	0	8	5.87	5.03e-06
LTR25_Yq11.222d	11615	0	0.00	0	379	0	0	110	103.10	0.000173
MER4B_5q14.3	6620	0	0.00	0	110	0	0	2	3.17	1e-07
ERVLB4_Xp11.23b	3197	0	0.00	0	110	0	0	1	2.33	2.31e-07
ERVLE_5p14.1m	1633	0	0.00	0	12	0	0	1	0.83	7.44e-12
HML5_11q21	6699	0	0.00	0	69	0	0	2	2.75	2.22e-07
MER4B_11q24.2b	1640	0	0.00	0	135	0	1	5	7.58	1.76e-07
HERVIP10FH_8q24.3	2837	0	0.00	0	199	0	0	8	6.78	1.43e-06
HERVH_7q22.3a	5907	0	0.00	0	3433	0	0	3	4.73	2.63e-06
MER4B_16p12.3b	4749	0	0.00	0	86	0	0	5	5.83	4.92e-06
HERVH_2q37.1b	3022	0	0.00	0	1046	0	1	4	1.88	5.11e-07
HERVH_4q28.3d	2850	0	0.00	0	1778	0	0	2	1.36	6.44e-07
MER41_5q23.1a	2198	0	0.00	0	65	0	0	3	1.83	1.17e-07
HML2_1p34.3	2144	0	0.00	0	476	0	0	0	0.26	5.14e-07
HML2_8q11.1b	4280	0	0.00	0	204	0	0	1	0.61	1.99e-07
HERVFRD_14q24.3b	2824	0	0.00	0	169	0	0	2	4.54	1.72e-06
MER4B_16q21a	9701	0	0.00	0	269	0	1	11	11.12	1.55e-07
ERVLB4_12q23.3c	4994	0	0.00	0	130	0	0	1	2.45	1.33e-06
HML2_1q24.1	5656	0	0.00	0	249	0	0	1	0.62	1.23e-06
HML2_12p11.1	9663	0	0.00	0	766	0	0	0	0.59	4.16e-08
HML2_1p36.21d	9522	0	0.00	0	641	0	0	0	0.49	8.71e-08
HML2_1p36.21b	9542	0	0.00	0	524	0	0	0	0.49	4.79e-08
HML2_1p36.21c	9542	0	0.00	0	506	0	0	0	0.49	4.53e-08
HML2_5q33.2	8703	0	0.00	0	649	0	0	3	2.53	3.74e-07
HERVIP10FH_1p35.1	7608	0	0.00	0	314	0	0	10	8.93	3.12e-06
MER4_Yq11.221d	3214	0	0.00	0	28	0	0	1	0.50	4.25e-09
HML2_5p12	9844	0	0.00	0	2289	0	0	12	11.24	7.61e-06
ERVLB4_2p11.2c	3235	0	0.00	0	168	0	0	2	3.50	2.55e-07
HUERSP3_5q22.1	5946	0	0.00	0	10	0	0	0	0.00	4.78e-13
ERVLB4_Xq21.31f	3995	0	0.00	0	54	0	0	3	2.50	3.07e-08
HERVH_3p11.1a	1437	0	0.00	0	1941	0	0	1	2.18	4.73e-07
HARLEQUIN_1p34.3a	3401	0	0.00	0	360	0	0	7	6.22	7.49e-07
HARLEQUIN_5q23.1	4969	0	0.00	0	150	0	0	2	0.52	2.86e-08
HERVFH19_1p36.23b	7572	0	0.00	0	101	0	0	3	4.28	5.92e-08
HERVIP10FH_5q14.2	4343	0	0.00	0	266	0	0	16	12.49	4.39e-06
LTR19_5q34	1776	0	0.00	0	88	0	0	2	4.67	6.49e-07
HERVH_15q15.1b	2172	0	0.00	0	1931	0	0	3	3.68	3.24e-06
LTR25_Yp11.2d	8813	0	0.00	0	385	0	0	77	90.32	0.000149
HERVH_5q31.3a	1212	0	0.00	0	1537	0	2	4	3.46	8.03e-07
HERVH_14q32.2b	5782	0	0.00	0	7715	0	1	13	13.46	6.95e-06
HERVH_Xq27.2a	5632	0	0.00	0	5234	0	2	5	7.30	1.32e-06
HERVH_1p36.21	6654	0	0.00	0	2394	0	1	5	4.39	9.39e-07
HERVH_1q25.2	5690	0	0.00	0	2595	0	0	3	6.11	5.4e-07
HERVL66_19p12d	3764	0	0.00	0	35	0	0	2	1.33	1.18e-07
HERVL66_18q12.1	4371	0	0.00	0	5	0	0	0	0.00	1.02e-13
ERVLE_13q21.2c	2106	0	0.00	0	97	0	0	11	13.70	7.8e-06
ERV316A3_8p21.2b	6814	0	0.00	0	85	0	0	2	2.37	1.45e-07
ERVLE_21q22.11d	2967	0	0.00	0	35	0	0	2	2.33	1.46e-09
MER61_2p12	5640	0	0.00	0	125	0	2	3	6.42	3e-08
ERVLE_14q12c	3500	0	0.00	0	68	0	0	6	4.33	2.08e-07
ERVLE_1q25.3d	1843	0	0.00	0	42	0	0	3	1.83	1.05e-10
HERVK11_3p12.3	8930	0	0.00	0	240	0	0	0	0.21	2.03e-07
ERV316A3_1q21.3e	3172	0	0.00	0	90	0	0	3	4.25	6.9e-10
HML5_Yq11.223m	9513	0	0.00	0	357	0	0	4	4.07	2.2e-06
HML5_Yq11.223o	9513	0	0.00	0	329	0	0	2	2.88	2.17e-06
HML5_Yq11.23c	9513	0	0.00	0	344	0	0	5	4.40	2.2e-06
HML5_4q28.3b	6641	0	0.00	0	456	0	0	5	3.46	2.44e-06
ERVLE_1p35.3c	7682	0	0.00	0	384	0	0	8	7.05	8.56e-06
HERVL_11q24.2c	8948	0	0.00	0	283	0	0	30	30.08	4.82e-05
ERV316A3_8q22.3c	4491	0	0.00	0	232	0	0	29	23.08	3.45e-05
MER101_16p11.1a	3280	0	0.00	0	16	0	0	0	0.00	1.06e-10
ERV316A3_17p11.2a	6836	0	0.00	0	151	0	0	1	3.45	1.03e-07
LTR25_Yq11.222g	11615	0	0.00	0	410	0	0	108	121.50	0.000209
HML4_7q22.1	2417	0	0.00	0	1023	0	0	27	27.90	2.57e-05
MER61_Xp21.3	4524	0	0.00	0	696	0	0	3	3.21	3.95e-06
LTR25_Yq11.223a	3182	0	0.00	0	340	0	0	2	0.92	9.71e-08
HML4_1p36.32	5459	0	0.00	0	842	0	0	14	11.04	4.33e-06
HML4_Yq11.221	6272	0	0.00	0	159	0	0	1	0.87	2.72e-07
HERVH_13q14.3b	2559	0	0.00	0	1724	0	1	5	4.62	2.63e-07
HERVH_Xq21.1	6184	0	0.00	0	3011	0	6	9	8.78	1.94e-06
MER61_11q22.1b	7070	0	0.00	0	1956	0	0	10	8.42	7.16e-06
HERVE_5q14.3b	5858	0	0.00	0	1516	0	0	62	54.15	2.5e-05
LTR25_1q22	8305	0	0.00	0	192	0	0	7	8.17	1.2e-06
MER61_4q21.1b	4093	0	0.00	0	16	0	0	0	0.00	2.71e-10
HERVH_8q21.13c	5481	0	0.00	0	4752	0	3	17	15.00	3.3e-06
HERVH_1q32.1b	5852	0	0.00	0	2185	0	1	2	2.21	4.22e-07
ERV316A3_12q21.2	4580	0	0.00	0	138	0	0	1	1.00	1.43e-06
HERVH_5p15.31c	2486	0	0.00	0	726	0	0	0	0.59	4.23e-07
HERVH_7q34d	5388	0	0.00	0	2224	0	1	6	4.26	4.68e-07
HERVH_2q34e	5847	0	0.00	0	2284	0	0	6	4.22	1.33e-06
ERVLE_11q22.1d	4105	0	0.00	0	189	0	0	7	5.98	6.43e-08
HERVH_6q12c	6296	0	0.00	0	3662	0	1	4	4.51	1.54e-06
HERVK11_4q21.21b	2941	0	0.00	0	532	0	1	4	3.93	6.14e-06
HERVK11_11p11.12d	8067	0	0.00	0	312	0	0	1	0.24	3.65e-07
ERVLE_14q32.32c	3871	0	0.00	0	2812	0	0	19	18.78	1.83e-07
HERVH_10q25.1a	6149	0	0.00	0	4016	0	0	30	28.20	3.46e-05
HERVH_1p35.2	5436	0	0.00	0	2548	0	2	7	8.52	1.26e-06
MER41_19p12e	4357	0	0.00	0	213	0	0	13	10.33	4.68e-06
HERVH_1p36.13	4502	0	0.00	0	1089	0	0	0	0.57	1.16e-07
LTR57_12q23.3	1142	0	0.00	0	61	0	0	10	5.50	5.02e-06
ERV316A3_4q32.1j	3314	0	0.00	0	39	0	0	2	1.67	1.44e-10
HERVL_4q13.1e	8880	0	0.00	0	256	0	0	18	15.33	1.82e-05
ERVLE_2q37.3h	2139	0	0.00	0	78	0	0	4	4.00	6.19e-08
HERV3_13q32.3	8460	0	0.00	0	732	0	0	6	7.29	5.7e-06
HML2_6q11.1	5989	0	0.00	0	855	0	0	2	1.31	6.9e-07
PRIMA41_3q13.33	5991	0	0.00	0	638	0	0	1	0.73	3.8e-07
MER41_7q11.21h	3486	0	0.00	0	52	0	0	1	0.33	5.37e-10
ERV316A3_10q22.3a	8124	0	0.00	0	32	0	0	2	2.00	4.72e-09
MER61_18q12.1b	6320	0	0.00	0	94	0	0	10	8.02	2.82e-06
MER4_12q24.13b	4584	0	0.00	0	97	0	0	4	2.08	4.16e-09
HERVW_10p12.2	5970	0	0.00	0	584	0	0	7	7.64	2.88e-06
ERVLE_14q32.2b	7803	0	0.00	0	162	0	1	5	5.08	3.81e-06
MER101_11p14.3	6161	0	0.00	0	94	0	0	2	2.83	1.33e-07
HERVK11D_12q12	7287	0	0.00	0	64	0	0	0	0.41	1.8e-07
HERVK11D_Yp11.2	9311	0	0.00	0	7	0	0	0	0.00	6.25e-11
HERVK11D_5p13.2	7580	0	0.00	0	84	0	0	2	1.95	6.79e-08
MER61_17p13.1	6405	0	0.00	0	299	0	0	20	12.53	5.71e-06
HERV3_6p22.2	1490	0	0.00	0	37	0	0	0	0.83	3.92e-11
HERVL_Yp11.2g	6631	0	0.00	0	149	0	0	16	13.92	3.08e-06
HARLEQUIN_5p13.2	8095	0	0.00	0	318	0	0	3	1.81	2.34e-07
HERVFH21_1p36.31	9987	0	0.00	0	409	0	1	26	26.15	2.09e-05
ERVLB4_16q12.1	9086	0	0.00	0	128	0	0	5	4.75	4.64e-09
HERVL_7q31.31	7011	0	0.00	0	49	0	0	4	2.63	4.98e-12
MER41_3p22.1a	9134	0	0.00	0	279	0	0	35	32.48	4.88e-05
ERVLB4_15q25.2	2858	0	0.00	0	19	0	0	1	0.50	5.9e-08
HUERSP1_3p25.3b	4831	0	0.00	0	261	0	0	15	11.75	1.25e-07
HML4_3q26.2	2403	0	0.00	0	1658	0	3	9	10.40	7.03e-06
ERV316A3_13q21.32a	4231	0	0.00	0	198	0	0	7	6.33	7.98e-06
ERV316A3_12q12d	3544	0	0.00	0	13	0	0	0	0.00	1.81e-09
MER61_6q14.1d	3915	0	0.00	0	21	0	0	1	0.33	1.5e-09
HERVIP10F_11q24.2	5275	0	0.00	0	116	0	0	20	19.77	1.21e-05
HERVH_12q13.11b	5033	0	0.00	0	1476	0	0	5	2.52	2.73e-06
HERVH_7q22.3b	8885	0	0.00	0	401	0	0	2	1.47	1.23e-07
HERVH_4p15.31a	3562	0	0.00	0	165	0	0	1	0.36	3.5e-08
HERVH_18q12.3a	7909	0	0.00	0	3013	0	1	5	8.23	1.25e-05
HERVH_Xq13.3b	3608	0	0.00	0	243	0	0	0	0.46	1.5e-07
HERVH_10q24.31b	5166	0	0.00	0	1202	0	0	4	3.31	6.08e-07
MER101_13q12.3	8934	0	0.00	0	181	0	0	6	5.92	1.41e-06
HERV4_4q13.3	7217	0	0.00	0	46	0	0	0	0.00	1.86e-09
HERVH_10q25.1c	1767	0	0.00	0	2073	0	0	3	4.49	1.3e-07
HERVH_7p12.1b	6119	0	0.00	0	3332	0	0	11	9.50	6.21e-06
HERVW_15q21.2	3443	0	0.00	0	38	0	1	1	2.33	4.86e-07
ERVLB4_13q33.3	7069	0	0.00	0	59	0	0	8	7.42	2.84e-06
ERVLE_22q11.22a	864	0	0.00	0	407	0	0	2	3.08	3.63e-12
HERVK11_17q11.2	10350	0	0.00	0	351	0	0	5	3.54	2.96e-06
HUERSP3B_12q23.3a	3624	0	0.00	0	113	0	0	2	1.00	5.95e-08
HUERSP3_8q11.1	9988	0	0.00	0	186	0	1	15	14.83	2.8e-06
ERVLE_13q21.33b	1620	0	0.00	0	54	0	0	0	0.50	5.73e-10
ERVLE_Xq25	7791	0	0.00	0	283	0	0	13	11.45	2.99e-06
HERVH_3p21.31f	6893	0	0.00	0	1921	0	3	12	12.56	6.52e-07
HERVH_5q11.2	6003	0	0.00	0	2250	0	0	3	2.25	6.39e-07
HERVH_1p21.1a	8517	0	0.00	0	522	0	0	1	1.05	5.51e-08
HERVH_Xq27.3a	2259	0	0.00	0	1631	0	0	1	0.93	1.28e-06
HERVFH19_2q37.3	6756	0	0.00	0	83	0	0	7	5.58	1.94e-06
HERVK11_17q25.3	1512	0	0.00	0	113	0	1	10	9.28	3.23e-06
MER4_4p16.1c	7783	0	0.00	0	243	0	0	3	3.37	3.16e-07
ERVLE_11q22.3k	2797	0	0.00	0	62	0	0	0	0.62	2.48e-07
HERVH_Xq28b	6921	0	0.00	0	556	0	0	0	0.38	4.61e-07
MER4_Xp11.3a	4939	0	0.00	0	396	0	0	8	7.86	8.72e-07
HERVH_3q26.33c	3863	0	0.00	0	2990	0	2	5	5.38	1.23e-06
HERVL_9q34.3	4546	0	0.00	0	154	0	0	5	4.08	2.06e-08
HERV9_5q23.3	9101	0	0.00	0	328	0	0	3	2.67	2.12e-06
HERVH_3p12.2b	3425	0	0.00	0	1171	0	0	2	2.04	1.47e-08
HML5_13q21.33	5035	0	0.00	0	31	0	0	0	0.50	4.07e-11
ERVLE_5p13.3e	2369	0	0.00	0	224	0	0	23	23.00	1.48e-05
HERVH_5q23.3	4653	0	0.00	0	3094	0	3	7	7.95	1.45e-06
ERVLB4_7p21.2b	1333	0	0.00	0	115	0	0	6	4.08	1.42e-06
ERV316A3_12q21.31a	1106	0	0.00	0	57	0	0	1	2.33	3.1e-09
MER4_Xq27.3j	8320	0	0.00	0	1201	0	1	56	53.49	5.21e-05
HERV9_12p12.3	7964	0	0.00	0	1556	0	0	31	24.55	1.94e-05
HERV9_6q22.1	9760	0	0.00	0	691	0	0	7	7.69	4.59e-06
ERVLE_4q23d	1840	0	0.00	0	139	0	1	2	1.83	4.98e-07
HUERSP3_19p12d	4277	0	0.00	0	294	0	0	6	7.65	3.89e-06
HERVH_19p12e	5810	0	0.00	0	863	0	1	5	2.94	1.14e-07
HERVH_4q31.21a	4294	0	0.00	0	1716	0	0	1	1.45	3.3e-07
HERVH_9p21.2b	5361	0	0.00	0	54	0	0	0	0.00	2.64e-11
HERVH_19p12k	5562	0	0.00	0	457	0	0	1	0.52	5.2e-08
ERVLE_10q21.3b	1684	0	0.00	0	52	0	0	1	1.00	4.3e-09
MER41_4q13.1d	7097	0	0.00	0	51	0	0	0	0.58	4.48e-10
ERVLE_6q14.1k	7556	0	0.00	0	117	0	0	3	4.33	3.16e-09
HERVH_1q31.2	2024	0	0.00	0	977	0	0	1	0.54	2.31e-07
HERVL_Yq11.223b	4918	0	0.00	0	103	0	0	14	8.90	5.17e-06
HERVFRD_7q21.3	10812	0	0.00	0	4	0	0	0	0.00	1.42e-12
HERVH_9q21.11	2856	0	0.00	0	1589	0	0	1	1.57	1.44e-06
HUERSP1_1p22.2	7113	0	0.00	0	182	0	0	1	1.70	1.84e-06
ERVL_11p15.5	5322	0	0.00	0	61	0	0	0	1.17	6.02e-08
ERVLB4_9q33.3b	6298	0	0.00	0	95	0	0	5	5.50	3.23e-07
ERVLE_8p21.3a	6069	0	0.00	0	97	0	1	4	3.67	1.62e-07
HERVH_8q11.21	6534	0	0.00	0	4909	0	1	6	3.96	1.87e-06
HERVL_13q31.1d	4204	0	0.00	0	37	0	0	0	0.08	2.03e-09
HERVL_15q25.1b	1708	0	0.00	0	19	0	0	0	0.00	1.65e-09
HERVL_21q21.3a	7201	0	0.00	0	56	0	0	0	0.10	2.58e-09
HERVL_18q12.1b	1799	0	0.00	0	95	0	0	2	2.06	1.87e-07
LTR25_3q12.2	5931	0	0.00	0	64	0	0	0	0.00	3.53e-09
ERV316A3_13q31.1b	6320	0	0.00	0	292	0	0	24	22.67	4e-05
ERVLE_5p14.1h	4787	0	0.00	0	86	0	0	9	13.58	1.88e-05
HERVH_4p15.1b	1441	0	0.00	0	1076	0	0	0	0.31	1.54e-07
HERVL40_8p21.3	1958	0	0.00	0	51	0	0	0	1.00	2.15e-07
HERVL_10q23.1c	2111	0	0.00	0	76	0	0	1	0.55	1.15e-08
MER4B_10q23.1a	5588	0	0.00	0	201	0	1	7	6.42	1.56e-09
ERVLE_22q13.2a	958	0	0.00	0	5	0	0	0	0.00	1.61e-35
LTR25_10p15.1a	5221	0	0.00	0	272	0	0	17	14.08	1.72e-05
MER4_8q12.1a	3330	0	0.00	0	55	0	0	1	0.58	6.27e-08
ERV316A3_3p12.2b	2948	0	0.00	0	59	0	0	0	1.50	2.22e-10
HERVL18_6q23.3	4243	0	0.00	0	347	0	0	28	29.70	2.7e-05
ERVL_4p15.1c	5309	0	0.00	0	26	0	0	1	1.25	8.73e-10
HUERSP3_2q34	8122	0	0.00	0	269	0	0	10	12.58	1.38e-05
ERV316A3_22q13.1	3091	0	0.00	0	127	0	1	7	8.94	6.14e-08
ERVLB4_21q22.2	7066	0	0.00	0	364	0	0	86	77.28	0.000128
HERVH_14q32.31a	5994	0	0.00	0	5681	0	2	15	13.47	1.4e-05
