## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:32278539	pair_mapped:20105303	pair_mixed:11066980	single_mapped:0	unmapped:1106256	unique:16799127	ambig:14373156	overlap_unique:78761	overlap_ambig:934575
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
HERVL40_6q15	5419	0	0.00	0	2	0	0	0	0.00	8.79e-33
HUERSP2_13q33.1	2575	0	0.00	0	1	0	0	0	0.00	6.31e-42
HUERSP2_Xq27.3b	5320	0	0.00	0	17	0	0	0	0.00	9.31e-27
MER101_5p13.2b	1997	0	0.00	0	16	0	0	0	0.00	5.84e-32
MER4_5p13.2a	4999	0	0.00	0	11	0	0	0	0.00	1.74e-19
HERVFH19_3p21.31	3005	0	0.00	0	21	0	0	0	0.25	3.62e-22
MER41_3p22.1a	9134	0	0.00	0	26	0	0	1	0.50	8.88e-07
HML6_16p11.1	7876	0	0.00	0	61	0	0	0	0.25	5.61e-31
HML3_20q12	6133	0	0.00	0	47	0	0	0	0.03	1.59e-07
ERV316A3_4q28.3o	5777	0	0.00	0	32	0	0	0	0.00	5.46e-17
MER4B_Yq11.21	9795	0	0.00	0	11	0	0	1	0.50	1.02e-31
HERV30_Xq21.1	6777	0	0.00	0	31	0	0	1	0.92	5.88e-16
ERVLE_11q22.3c	2403	0	0.00	0	2	0	0	0	0.00	7.62e-33
HERV9_19p13.2	6840	0	0.00	0	49	0	1	1	1.00	4.56e-10
HERV9_13q31.2	3796	0	0.00	0	32	0	0	0	0.00	6.2e-11
PRIMA41_8q12.1	2397	0	0.00	0	3	0	0	0	0.00	2.6e-44
ERVLE_21q22.13b	2866	0	0.00	0	36	0	0	0	0.58	1.13e-38
ERVLB4_13q21.31a	3103	0	0.00	0	7	0	0	0	0.00	1.61e-31
HERVK14C_4q33	7532	0	0.00	0	6	0	0	0	0.00	7.33e-32
HML2_Xq28a	2621	0	0.00	0	19	0	0	0	0.00	1.45e-11
ERVLE_3q26.2	1726	0	0.00	0	13	0	0	1	0.25	1.18e-18
HML2_4q35.2	7288	0	0.00	0	65	0	0	0	0.00	4.7e-10
HUERSP2_7q35	3692	0	0.00	0	18	0	0	0	0.00	1.12e-31
MER41_6p22.3	6990	0	0.00	0	10	0	0	0	0.00	4.16e-28
HERVL_Xp11.21b	5368	0	0.00	0	9	0	0	0	0.00	2.18e-30
MER4B_Xp21.1a	9269	0	0.00	0	7	0	0	0	0.00	2.77e-32
MER4_1p36.13	6382	0	0.00	0	12	0	0	0	0.33	1.75e-11
ERV316A3_1p22.2b	1759	0	0.00	0	15	0	0	2	0.50	8.01e-18
HML6_19q13.41d	5788	0	0.00	0	19	0	0	1	0.50	2.84e-32
MER41_7q11.21h	3486	0	0.00	0	10	0	0	0	0.00	3.97e-32
MER41_3q12.2	5697	0	0.00	0	4	0	0	0	0.00	1.3e-33
ERV316A3_7q36.1b	1088	0	0.00	0	4	0	0	0	0.00	9.8e-32
HERVFRD_4p15.1	7019	0	0.00	0	11	0	0	0	0.00	8.74e-33
HERV9_Yq11.221h	7639	0	0.00	0	65	0	0	0	0.00	3.3e-11
HERV9_1p36.23	3238	0	0.00	0	41	0	0	0	0.00	3.97e-10
HERV9_Yq11.221i	9380	0	0.00	0	16	0	0	0	0.00	1.23e-32
HERV9_11q14.1	3714	0	0.00	0	44	0	0	0	0.00	6.97e-28
HERV9_Yq11.222c	6299	0	0.00	0	5	0	0	0	0.00	9.71e-45
HERV9_Yq11.221g	4757	0	0.00	0	7	0	0	0	0.00	1.5e-40
HERV9_5p14.3b	5407	0	0.00	0	11	0	0	0	0.00	4.8e-13
HERVS71_16p11.1	5577	0	0.00	0	16	0	0	0	0.00	3.07e-26
MER101_18q23c	1398	0	0.00	0	14	0	0	1	0.53	8.31e-30
ERVLE_4q32.1e	3010	0	0.00	0	6	0	0	0	0.00	2.03e-32
HERV9_Yq11.221b	10249	0	0.00	0	23	0	0	0	0.00	1.11e-11
ERVLB4_2p21	9544	0	0.00	0	19	0	0	0	0.00	2.93e-32
HUERSP3B_5q22.2	5779	0	0.00	0	7	0	0	0	0.50	4.78e-34
MER4B_11q23.3	539	0	0.00	0	17	0	0	0	0.50	2.21e-27
ERV316A3_5q23.2e	3626	0	0.00	0	5	0	0	0	0.00	1.29e-25
ERVLE_7q36.1c	1549	0	0.00	0	9	0	0	0	0.00	1.26e-31
HERVL32_6p22.3	5766	0	0.00	0	18	0	0	2	1.00	1.18e-26
MER4_6q22.1d	2937	0	0.00	0	8	0	0	0	0.00	3.91e-26
ERV316A3_17p11.2a	6836	0	0.00	0	28	0	0	0	0.00	9.05e-31
HERVK11_2q11.2	3984	0	0.00	0	28	0	0	0	0.00	5.33e-09
MER4_13q12.11	2295	0	0.00	0	6	0	0	0	1.00	1.22e-39
HARLEQUIN_1p13.2b	6625	0	0.00	0	15	0	0	0	0.00	8.38e-11
ERV316A3_18q12.1d	1215	0	0.00	0	3	0	0	0	0.00	5.84e-32
ERVLE_1q41c	4775	0	0.00	0	12	0	0	1	0.50	4.25e-08
MER101_6p21.1	3227	0	0.00	0	16	0	0	0	0.00	7.64e-33
PABLA_4q22.3	3717	0	0.00	0	7	0	0	0	0.00	7.67e-32
ERVLE_8q23.3b	2253	0	0.00	0	15	0	0	0	0.00	2.29e-32
ERVLB4_10q11.23b	1639	0	0.00	0	7	0	0	0	0.67	7.81e-29
MER4_6p22.3a	5342	0	0.00	0	24	0	0	2	1.17	1.07e-25
HERVL_10q11.21b	7459	0	0.00	0	20	0	0	0	0.25	7.53e-11
ERVLB4_5p14.3e	2950	0	0.00	0	1	0	0	0	0.00	1.33e-46
HERVW_11p15.4	1812	0	0.00	0	4	0	0	0	0.00	1.14e-18
ERVLE_8q21.13a	1109	0	0.00	0	2	0	1	1	1.00	7.47e-31
ERVLB4_4p16.3	603	0	0.00	0	17	0	0	0	0.00	1.37e-09
HERVIP10F_3p11.2	9074	0	0.00	0	19	0	0	0	0.00	4.54e-11
MER4B_6q12b	7134	0	0.00	0	27	0	0	0	0.33	1.79e-06
MER101_1p35.2	3747	0	0.00	0	11	0	0	0	0.00	1.4e-35
ERV316A3_18q22.1l	3572	0	0.00	0	5	0	0	0	0.00	1.74e-25
MER101_12q13.3	6009	0	0.00	0	8	0	0	0	0.00	6.86e-33
HUERSP3_8q23.3	2935	0	0.00	0	2	0	0	0	0.00	6.73e-33
HERVP71A_7q35	7974	0	0.00	0	8	0	0	1	1.00	1.91e-34
MER4B_1p22.1a	1503	0	0.00	0	27	0	0	1	0.83	3.79e-21
HERVI_10q23.1	9400	0	0.00	0	8	0	0	0	0.33	8.82e-32
LTR23_1p22.1	3306	0	0.00	0	4	0	0	0	0.00	6.29e-34
ERVLE_9q31.1c	5755	0	0.00	0	18	0	0	1	0.50	7.93e-10
HERVK11_Xp21.1	7422	0	0.00	0	29	0	0	0	0.00	5.46e-10
HUERSP2_2q14.3	2987	0	0.00	0	4	0	0	0	0.00	5.43e-33
MER4B_9q22.33	3212	0	0.00	0	41	0	0	1	0.50	3.68e-24
MER4B_3p21.2a	3902	0	0.00	0	13	0	0	0	0.00	2.1e-22
HML3_6p12.3	4084	0	0.00	0	10	0	0	0	0.00	2.33e-10
HML3_12q12a	3229	0	0.00	0	15	0	0	0	0.00	1.92e-08
MER41_5q22.1	4666	0	0.00	0	2	0	0	0	0.00	4.95e-45
ERVLE_4q13.3g	3831	0	0.00	0	7	0	0	0	0.00	1.28e-39
HERV9_11p12	7076	0	0.00	0	48	0	0	0	0.00	5.9e-09
HERV9_3p21.2	5720	0	0.00	0	43	0	0	0	0.00	2.78e-10
HERV9_3q11.2	3053	0	0.00	0	32	0	0	0	0.00	9.96e-10
HERV9_10q21.3	5452	0	0.00	0	73	0	0	0	0.00	2.78e-10
HERV30_3q26.1	8085	0	0.00	0	6	0	0	0	0.00	5.18e-31
HERV30_17q12	3139	0	0.00	0	6	0	0	0	0.00	3.8e-13
HERV30_3q25.2	5429	0	0.00	0	8	0	0	0	0.00	9.32e-11
HERV30_Yq11.222	5577	0	0.00	0	6	0	0	0	0.00	8.17e-32
LTR19_Yq11.221f	1623	0	0.00	0	5	0	0	0	0.00	1.79e-32
HERVL_19p12b	5319	0	0.00	0	3	0	0	0	0.00	1.64e-33
PRIMA4_4q28.2	5432	0	0.00	0	10	0	0	0	0.00	1.31e-31
MER4_4q32.3	6548	0	0.00	0	22	0	0	0	0.00	5.44e-17
HERVS71_19q13.11b	5855	0	0.00	0	14	0	0	0	0.00	4.16e-31
HERVH48_5q11.2	5634	0	0.00	0	4	0	0	0	0.00	8.74e-33
HERVH_2q37.1a	1509	0	0.00	0	64	0	0	0	0.00	5.01e-12
HUERSP3B_6p22.3b	5279	0	0.00	0	5	0	0	1	0.25	5.15e-41
ERV316A3_2p22.3h	3121	0	0.00	0	7	0	0	0	0.00	1.04e-33
LTR25_3q26.1	6473	0	0.00	0	19	0	0	0	0.33	3.2e-29
ERV316A3_10p11.21f	4113	0	0.00	0	16	0	0	0	0.00	2.28e-31
HERV9_12q21.31	9293	0	0.00	0	47	0	0	0	0.00	1.03e-09
HERVFRD_3p12.1	6372	0	0.00	0	1	0	0	0	0.00	2.72e-46
MER4_6q16.1b	3460	0	0.00	0	4	0	0	0	0.25	1.11e-32
ERVLE_6p21.31c	3241	0	0.00	0	24	0	0	0	0.00	1.31e-31
ERVLE_16p13.3b	1109	0	0.00	0	11	0	0	0	0.00	3.56e-31
ERVLE_7q35d	951	0	0.00	0	1	0	0	0	0.00	3.07e-42
MER4B_Xq21.1d	8272	0	0.00	0	42	0	0	1	0.50	1.53e-10
HERVL_2q33.3	1863	0	0.00	0	8	0	0	0	0.00	2.35e-13
HERVL_9q22.32	4775	0	0.00	0	19	0	0	0	0.00	4.04e-10
PRIMA41_2q35	6499	0	0.00	0	41	0	0	1	1.08	3.08e-18
PABLA_8q24.3	5785	0	0.00	0	9	0	0	1	0.33	8.1e-32
ERVLE_6q22.1c	4810	0	0.00	0	8	0	0	0	0.00	3.39e-33
ERV316A3_9p21.1b	5745	0	0.00	0	6	0	0	0	0.25	1.11e-37
ERVLB4_Xq26.3y	5486	0	0.00	0	15	0	0	0	0.00	7.42e-32
HERVIP10FH_14q12	6705	0	0.00	0	27	0	0	0	0.00	1.05e-22
MER101_1p22.2b	1698	0	0.00	0	10	0	0	1	0.50	4.04e-35
HERVW_Xq21.1a	3922	0	0.00	0	23	0	0	0	0.00	1.08e-31
HARLEQUIN_11q12.2a	7591	0	0.00	0	31	0	0	0	0.00	4.4e-11
PABLA_12q13.13	7589	0	0.00	0	31	0	0	1	0.75	9.59e-24
HUERSP1_Yq11.222b	2251	0	0.00	0	4	0	0	0	0.00	1.11e-32
MER101_6q12	5984	0	0.00	0	5	0	0	0	0.00	5.41e-36
LTR19_20p13	5350	0	0.00	0	28	0	0	0	1.17	4.08e-28
HERVH48_3p21.2	2280	0	0.00	0	22	0	0	0	0.00	1.13e-31
ERV316A3_2p24.3b	4688	0	0.00	0	1	0	0	0	0.00	4.82e-45
LTR25_15q11.2	7477	0	0.00	0	7	0	0	0	0.00	2.09e-33
ERVLB4_13q33.3	7069	0	0.00	0	5	0	0	0	0.00	1.5e-26
ERV316A3_4p12g	3604	0	0.00	0	3	0	0	0	0.00	1.12e-40
PRIMAX_1p32.3	2888	0	0.00	0	5	0	0	1	1.00	6.14e-37
ERVLE_12p13.2d	5495	0	0.00	0	19	0	0	1	0.33	6.82e-14
MER101_1p35.3	3969	0	0.00	0	8	0	0	0	0.00	4.49e-27
MER4_11q21b	3926	0	0.00	0	11	0	0	0	0.20	1.11e-32
ERVLE_6q14.1j	2010	0	0.00	0	9	0	0	0	0.00	8.92e-43
HUERSP1_13q34	7784	0	0.00	0	15	0	0	0	0.33	6.24e-31
HERVK11_Yq11.23a	5322	0	0.00	0	1	0	0	0	0.00	2.81e-11
HERVK11_Yq11.223a	5322	0	0.00	0	1	0	0	0	0.00	2.81e-11
HERVK11_Yq11.23b	5322	0	0.00	0	1	0	0	0	0.00	5.75e-11
HERVK11_Xp11.21	6309	0	0.00	0	4	0	0	0	0.00	7.89e-11
ERV316A3_12q14.2	5237	0	0.00	0	18	0	0	0	0.33	1.09e-29
ERV316A3_8p22a	3710	0	0.00	0	8	0	0	0	0.50	5.46e-32
ERVLB4_Xq28b	5083	0	0.00	0	15	0	0	1	1.00	2.14e-29
ERVLE_2q33.1d	2300	0	0.00	0	15	0	0	0	0.33	7.55e-24
HERV9_4p14	6080	0	0.00	0	15	0	0	0	0.00	5.25e-12
HERV9_12q21.33	3217	0	0.00	0	4	0	0	0	0.00	1.81e-31
HERV9_Xq25	8119	0	0.00	0	44	0	0	0	0.00	1.07e-09
HERV9_7p14.2	5777	0	0.00	0	126	0	0	0	0.00	3.61e-09
ERVLE_20q13.12c	2823	0	0.00	0	10	0	0	0	0.00	5.57e-32
ERVLB4_15q11.2i	2532	0	0.00	0	7	0	0	1	0.50	9.26e-27
ERVLE_2p22.3a	3998	0	0.00	0	12	0	0	1	0.50	6.46e-37
MER61_18q21.32	5409	0	0.00	0	4	0	0	0	0.00	1.14e-33
HML5_Yp11.2b	4212	0	0.00	0	9	0	0	0	0.00	5.57e-44
ERVLB4_1q24.3	6232	0	0.00	0	30	0	0	1	2.78	5.06e-22
MER4_22q13.33c	2277	0	0.00	0	26	0	0	0	0.33	7.47e-26
ERVLB4_2q37.3a	3455	0	0.00	0	20	0	0	0	0.00	1.48e-06
MER101_22q12.3	2262	0	0.00	0	4	0	0	0	0.00	8.01e-34
ERV316A3_5q35.2a	2309	0	0.00	0	10	0	0	0	0.00	1.44e-30
ERVLE_2p22.3d	4533	0	0.00	0	11	0	0	0	0.00	2.06e-35
HERV9_8p12	7296	0	0.00	0	76	0	0	0	0.00	1.44e-09
HERVL_1p33b	6555	0	0.00	0	10	0	0	0	0.83	1.27e-35
HERVL_13q21.31a	3583	0	0.00	0	4	0	0	0	0.00	2.26e-32
HERVL_17p13.1	2634	0	0.00	0	13	0	0	0	0.50	4.75e-13
LTR25_Xq25b	6406	0	0.00	0	13	0	1	1	1.50	1.5e-26
HERVP71A_12p13.33a	3626	0	0.00	0	21	0	0	2	0.75	8.51e-20
ERVLE_1q41f	4287	0	0.00	0	1	0	0	0	0.00	1.79e-32
MER101_15q26.3	4338	0	0.00	0	3	0	0	0	0.00	3.27e-36
MER41_17q22a	1707	0	0.00	0	6	0	0	0	0.00	1.02e-17
MER4_14q22.1b	3540	0	0.00	0	11	0	0	0	0.00	9.26e-32
HML2_1p36.21d	9522	0	0.00	0	21	0	0	0	0.00	9.6e-12
ERV316A3_7q21.11k	4104	0	0.00	0	9	0	0	1	0.50	4.28e-06
LTR25_5q35.3	5262	0	0.00	0	23	0	1	1	1.00	1.53e-26
ERV316A3_7q31.31a	3625	0	0.00	0	4	0	0	0	0.00	3.81e-39
HERVL_12q21.31e	5666	0	0.00	0	4	0	0	0	0.00	2.09e-31
ERV316A3_16q21b	1536	0	0.00	0	1	0	0	0	0.00	1.72e-32
PRIMAX_1q31.1a	2607	0	0.00	0	12	0	0	0	0.00	3.32e-31
HERVL_11q22.3b	1274	0	0.00	0	4	0	0	0	0.00	3.51e-31
ERVLB4_1q23.3e	3289	0	0.00	0	4	0	0	0	0.00	1.19e-32
PRIMA41_12p11.1	5769	0	0.00	0	8	0	0	0	0.00	2.92e-33
ERVLE_10p15.1e	2909	0	0.00	0	8	0	0	0	0.00	7.38e-33
HERVL_Yp11.2e	6513	0	0.00	0	3	0	0	0	0.00	1.33e-32
HERVL_Xq21.32a	6515	0	0.00	0	2	0	0	0	0.00	3.1e-35
HERVL_7q22.2	3780	0	0.00	0	1	0	0	0	0.00	1.19e-35
HERVL_3p24.3d	6413	0	0.00	0	3	0	0	0	0.00	9.46e-33
ERVL_12q22a	3134	0	0.00	0	2	0	0	0	0.00	1.19e-35
HERVL_9q21.33b	4093	0	0.00	0	4	0	0	0	0.00	1.58e-11
HERVL_3q26.1h	3139	0	0.00	0	1	0	0	0	0.00	1.19e-35
HERVL_2q36.1a	4436	0	0.00	0	5	0	0	0	0.00	1.97e-15
HERVL_13q21.31b	3480	0	0.00	0	1	0	0	0	0.00	1.19e-35
HERVL_13q21.2	5228	0	0.00	0	2	0	0	0	0.00	1.19e-35
HERVL_1p22.2h	8659	0	0.00	0	17	0	0	1	0.50	5.89e-07
HERVL_9q31.1a	5144	0	0.00	0	12	0	0	0	0.00	5.4e-33
HERVL_11q22.3c	6318	0	0.00	0	3	0	0	0	0.00	1.34e-31
HERVL_5p15.1a	6350	0	0.00	0	1	0	0	0	0.00	5.81e-36
HERVL_15q21.3	3603	0	0.00	0	2	0	0	0	0.00	4.28e-32
HERVL_10q21.2	6280	0	0.00	0	4	0	0	0	0.00	5.81e-36
HERVL_18q22.1a	7136	0	0.00	0	1	0	0	0	0.00	5.81e-36
HERVL_2p16.1	7103	0	0.00	0	19	0	0	3	1.50	3.59e-10
HERVL_1p22.2f	4283	0	0.00	0	11	0	0	0	0.33	5.86e-32
HERVL_9q34.3	4546	0	0.00	0	20	0	0	0	0.00	9.31e-19
HERVL_1p21.1f	6892	0	0.00	0	1	0	0	0	0.00	2.83e-36
HERVL_4p14b	6475	0	0.00	0	2	0	0	0	0.00	1.77e-33
HERVL_4q23a	1901	0	0.00	0	2	0	0	0	0.00	6.97e-36
HERVL_9q21.32	4036	0	0.00	0	2	0	0	0	0.00	3.15e-31
HERVL_7q32.1	6034	0	0.00	0	6	0	0	0	0.00	2.9e-16
HERVL_1p34.3a	6606	0	0.00	0	9	0	0	0	0.00	5.86e-32
HERVL_6q12c	7419	0	0.00	0	2	0	0	0	0.00	1.38e-36
HERVL_10q25.2a	2828	0	0.00	0	3	0	0	0	0.00	4.59e-09
HERVL_3q13.31	6358	0	0.00	0	2	0	0	0	0.00	2.83e-36
HERVL_5q21.3d	6673	0	0.00	0	16	0	0	0	0.00	9.53e-31
HERVL_Xp22.12b	4051	0	0.00	0	1	0	0	0	0.00	2.23e-36
ERVLB4_2q24.3c	5901	0	0.00	0	5	0	0	0	0.00	4.75e-34
HERVL_Xq11.1a	7283	0	0.00	0	4	0	0	0	0.00	2.98e-31
HERVL_18p11.32a	4058	0	0.00	0	12	0	0	0	0.00	4.08e-32
HERVL_Xp11.4	1640	0	0.00	0	8	0	0	0	0.25	2.29e-32
HERVL_6p21.33a	5460	0	0.00	0	6	0	0	0	0.00	5.4e-33
HERVL_1q44	5306	0	0.00	0	15	0	0	0	0.00	4.27e-31
HERVL_12q14.2a	7088	0	0.00	0	9	0	0	0	0.00	2.15e-14
HERVL_10q23.33a	6846	0	0.00	0	6	0	0	0	0.25	1.08e-19
HERVL_5q33.1a	5389	0	0.00	0	7	0	0	0	0.00	7.25e-33
HERVL_14q11.2	6223	0	0.00	0	6	0	0	0	0.00	2.14e-32
HERVL_3p26.3b	4911	0	0.00	0	2	0	0	0	0.00	4.18e-37
HERVL_1p22.3	3060	0	0.00	0	2	0	0	0	0.00	1.2e-32
HERVL_2q36.1b	7013	0	0.00	0	8	0	0	0	0.33	6.76e-33
HERVL_Xq11.1b	6752	0	0.00	0	1	0	0	0	0.00	2.23e-36
HERVL_2q32.1a	7204	0	0.00	0	6	0	0	0	0.00	2.35e-21
HERVL_5p15.32a	6921	0	0.00	0	3	0	0	0	0.00	5.86e-33
HERVL_6p12.3b	1103	0	0.00	0	1	0	0	0	0.00	2.23e-36
HERVL_5p15.2f	6222	0	0.00	0	5	0	0	0	0.00	1.74e-11
HERVL_7q21.11d	6556	0	0.00	0	10	0	0	0	0.00	1.38e-36
HERVL_1p13.2c	5748	0	0.00	0	11	0	0	0	0.00	6.13e-21
HERVL_4q28.1a	5990	0	0.00	0	1	0	0	0	0.00	5.31e-37
HERVL_Xq23a	1264	0	0.00	0	2	0	0	0	0.00	1.09e-36
HERVL_7q33c	6399	0	0.00	0	3	0	0	0	0.00	1.09e-36
HERVL_12q24.22	7033	0	0.00	0	9	0	0	1	0.50	8.52e-12
HERVL_3p14.3	3911	0	0.00	0	1	0	0	0	0.00	1.09e-36
HERVL_10q23.31a	6431	0	0.00	0	1	0	0	0	0.00	1.09e-36
HERVL_4p15.1c	6564	0	0.00	0	5	0	0	0	0.00	1.06e-31
HERVL_7q31.33d	3695	0	0.00	0	3	0	0	0	0.00	3.46e-32
HERVL_4q13.3b	4249	0	0.00	0	2	0	0	0	0.00	2.61e-34
HERVL_1q24.3	5987	0	0.00	0	2	0	0	0	0.00	1.39e-33
HERVL_Xp22.31a	5121	0	0.00	0	4	0	0	0	0.00	8.57e-37
HERVL_6q11.1b	4222	0	0.00	0	1	0	0	0	0.00	3.29e-37
HERVL_7p11.2c	3739	0	0.00	0	1	0	0	0	0.00	3.29e-37
HERVL_6q22.31c	6659	0	0.00	0	10	0	0	0	0.00	6.61e-31
HERVL_12q21.32a	7341	0	0.00	0	4	0	0	0	0.00	1.98e-32
HERVL_2p25.3b	3018	0	0.00	0	2	0	0	0	0.00	3.29e-37
HERVL_2q34a	5420	0	0.00	0	2	0	0	0	0.00	1.02e-32
HERVL_2q11.2	5598	0	0.00	0	1	0	0	0	0.00	2.59e-37
HERVL_21q21.3a	7201	0	0.00	0	7	0	0	0	0.00	8.58e-32
HERVL_7q31.33a	5378	0	0.00	0	3	0	0	0	0.00	5.12e-15
ERVLE_7q36.2h	4295	0	0.00	0	9	0	0	0	0.00	1.43e-30
ERVLB4_4q21.1b	4923	0	0.00	0	5	0	0	1	0.50	2.01e-32
ERVLB4_4q21.23b	2137	0	0.00	0	17	0	0	1	0.33	5.6e-22
ERVLE_1q44a	2585	0	0.00	0	13	0	0	0	0.00	2.73e-32
MER41_8q21.3b	5493	0	0.00	0	3	0	0	0	0.00	4.28e-33
HERV3_Yq11.222c	8736	0	0.00	0	13	0	0	0	0.33	1.17e-42
HERVFRD_6q11.2	4845	0	0.00	0	8	0	0	0	0.00	5.79e-11
MER41_9q22.31	2763	0	0.00	0	9	0	0	1	0.50	6.75e-32
ERVLE_12p13.31a	1367	0	0.00	0	10	0	0	0	0.00	4.41e-32
MER101_8q21.11a	3234	0	0.00	0	13	0	0	1	0.50	1.11e-32
HUERSP1_4q21.22	2468	0	0.00	0	7	0	0	0	0.00	4.15e-39
MER41_17p11.2a	4253	0	0.00	0	8	0	0	0	0.00	1.79e-33
MER4_Xp22.12	5827	0	0.00	0	7	0	0	0	0.00	8.02e-34
ERVLB4_Xq21.31c	9857	0	0.00	0	1	0	0	0	0.00	1.15e-37
ERVLE_1p36.11a	1256	0	0.00	0	7	0	0	0	0.33	2.53e-32
ERV316A3_2q32.2c	2291	0	0.00	0	17	0	0	0	0.00	2.3e-31
MER4_4p16.1b	1784	0	0.00	0	15	0	0	1	0.50	5.51e-32
ERVLE_10q23.1h	2952	0	0.00	0	1	0	0	0	0.00	1.5e-42
ERVLE_4q31.21f	3506	0	0.00	0	12	0	0	0	0.00	1.37e-32
MER4B_3p22.3	6285	0	0.00	0	7	0	0	0	0.00	8.3e-38
ERV316A3_Xp21.3a	1504	0	0.00	0	7	0	0	0	0.00	2.19e-33
ERVLB4_4q28.3h	2286	0	0.00	0	3	0	0	0	0.00	7.77e-40
PABLB_18q22.1	3529	0	0.00	0	4	0	0	0	0.00	1.15e-21
HERVL_3p26.1b	7484	0	0.00	0	12	0	0	0	0.00	5.25e-11
MER61_2q11.2	7627	0	0.00	0	48	0	3	3	3.00	7.75e-10
ERV316A3_3q22.3a	3969	0	0.00	0	27	0	0	0	1.17	2.59e-22
LTR25_3p22.1	6368	0	0.00	0	27	0	0	1	1.00	3.48e-06
ERVL_2p22.1b	5815	0	0.00	0	14	0	0	0	0.00	2.23e-32
HERVH48_16p11.1	7671	0	0.00	0	10	0	0	0	0.00	1.37e-43
ERVLE_12q21.1a	5191	0	0.00	0	5	0	0	0	0.00	8.74e-33
ERVL_11p14.3	1905	0	0.00	0	5	0	0	0	0.00	2.22e-38
MER61_13q22.1	5460	0	0.00	0	12	0	0	1	0.33	8.44e-31
HERV9_16q21	4342	0	0.00	0	53	0	0	0	0.00	3.2e-13
MER41_Xp11.21g	3419	0	0.00	0	10	0	0	0	0.00	4e-09
PRIMA4_11q24.1	5428	0	0.00	0	42	0	0	1	1.17	2.99e-31
ERV316A3_4q13.2c	1657	0	0.00	0	8	0	0	0	0.00	1.59e-28
ERVLE_7q31.32d	5564	0	0.00	0	9	0	0	0	0.00	3.59e-39
MER4_6q26d	5221	0	0.00	0	20	0	0	0	0.50	7.9e-32
MER41_9q22.1d	5369	0	0.00	0	2	0	0	0	0.00	3.44e-45
MER41_11p15.4a	2961	0	0.00	0	8	0	0	1	0.33	2.6e-33
HERVL_7q21.12b	5494	0	0.00	0	4	0	0	0	0.00	8.74e-36
MER4_17q21.33a	2872	0	0.00	0	6	0	0	0	0.25	1.47e-35
MER41_Xq27.1b	1521	0	0.00	0	4	0	0	0	0.00	2.96e-32
MER41_12p11.23b	1624	0	0.00	0	9	0	0	0	0.00	8.87e-33
MER41_Xp11.4b	4807	0	0.00	0	7	0	0	0	0.00	8.67e-33
MER41_Xp21.3b	3251	0	0.00	0	5	0	0	0	0.00	8.01e-26
MER41_Xq23b	5516	0	0.00	0	1	0	0	0	0.00	1.15e-45
MER41_6q14.1b	2390	0	0.00	0	2	0	0	0	0.00	3.39e-44
MER41_Xp11.21e	2129	0	0.00	0	4	0	0	0	0.00	8.55e-32
MER41_17p11.2b	2690	0	0.00	0	15	0	0	0	0.33	1.37e-11
MER41_5p15.1	5813	0	0.00	0	5	0	0	0	0.00	6.79e-33
MER41_Xq22.3	1913	0	0.00	0	1	0	0	0	0.00	1.15e-45
HERVL_3p21.31a	3221	0	0.00	0	7	0	0	0	0.00	6.7e-32
ERVLB4_2q37.1b	1379	0	0.00	0	5	0	0	0	0.00	2.15e-43
HERV9_5p14.3a	4861	0	0.00	0	56	0	0	0	0.00	1.73e-09
ERV316A3_2q21.3	5060	0	0.00	0	16	0	0	0	0.00	1.1e-32
HERVIP10FH_3q13.33	7044	0	0.00	0	18	0	0	0	0.50	4.03e-23
ERV316A3_3q13.13c	855	0	0.00	0	2	0	0	0	0.00	1.48e-32
MER61_Xq25d	5602	0	0.00	0	19	0	0	0	0.00	6.89e-33
ERV316A3_5q23.2g	933	0	0.00	0	8	0	0	0	0.00	1.41e-32
ERVLB4_4q13.1b	2546	0	0.00	0	6	0	0	0	0.00	8.35e-33
HUERSP1_11q12.3	6348	0	0.00	0	40	0	0	0	0.00	9.54e-18
ERVLE_4q13.3a	4359	0	0.00	0	28	0	0	1	0.50	6.82e-07
ERVLB4_3q26.31a	7729	0	0.00	0	32	0	0	0	0.00	2.9e-24
MER4B_11q22.3a	2773	0	0.00	0	13	0	0	0	0.00	5.31e-11
PABLA_11p15.4	2754	0	0.00	0	3	0	0	0	0.00	3.03e-37
ERVLE_5q35.1a	6590	0	0.00	0	4	0	0	0	0.00	5.47e-32
HERVK11_4q13.1	6067	0	0.00	0	7	0	0	0	0.00	6.7e-12
HERVK11_1p21.1	2994	0	0.00	0	9	0	0	0	0.00	2.18e-11
HERVK11_8p11.1	6803	0	0.00	0	11	0	0	0	0.00	9.1e-14
ERVLE_4p14a	1114	0	0.00	0	13	0	0	0	0.00	5.85e-30
ERV316A3_19q13.11b	3770	0	0.00	0	13	0	0	0	0.00	6.73e-37
HERVL_2q32.1i	2084	0	0.00	0	9	0	0	0	0.00	3.81e-31
ERVL_14q32.11	1292	0	0.00	0	1	0	0	0	0.00	1.33e-46
HERVW_Yq11.222a	4530	0	0.00	0	11	0	0	0	0.00	4.02e-15
HERVL_Xq26.3a	2198	0	0.00	0	17	0	0	1	1.00	1.6e-31
