## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:75420262	pair_mapped:51438067	pair_mixed:20568016	single_mapped:0	unmapped:3414179	unique:44223530	ambig:27782553	overlap_unique:283285	overlap_ambig:1907943
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
HERVH_1p13.3	5307	2	2.00	8.01e-13	40938	2	11	72	84.48	0.000144
HERVH_11p12c	4314	2	2.00	5.68e-13	96074	2	18	138	124.84	7.75e-05
PABLA_11q12.1b	5586	2	2.00	4.31e-13	20	2	3	3	3.00	4.33e-13
HERVH_7p14.3b	5715	2	2.00	4.11e-13	1903	2	2	2	2.15	8.32e-08
HERVH_3q28b	5697	2	2.00	2.41e-13	167403	2	106	216	215.24	0.000135
HERVH_2q35c	5867	2	2.00	1.55e-13	122442	2	33	250	243.63	0.000124
PRIMA41_19q13.2a	2555	2	2.00	1.41e-13	31	2	2	3	2.33	1.41e-13
HERVW_12q14.1	7888	2	2.00	6.92e-14	2773	2	2	4	4.25	7.48e-09
HERVH_12p13.2a	5668	2	2.00	4.64e-14	214690	2	108	312	312.35	0.000218
HUERSP2_21q21.1b	3251	2	2.00	3.37e-14	2	2	2	2	2.00	3.37e-14
HERVH_4q32.1d	5839	2	2.00	2.02e-14	245816	2	150	470	494.20	0.00042
HERVH_1q31.1b	5393	2	2.00	1.1e-14	120773	2	36	77	78.79	5.38e-05
PRIMA4_Xq21.1b	7434	2	2.00	6.69e-17	9	2	2	2	2.33	6.73e-17
HERVH_8q24.23a	5822	2	2.00	3.74e-18	83799	1	110	262	272.18	7.5e-05
HERVH_Xq13.3a	6184	2	2.00	1.06e-18	320	2	2	2	2.48	1.52e-10
HERVH_11q14.1h	5973	2	2.00	1.46e-20	7073	2	11	16	13.60	5.67e-07
HERVH_1p31.1k	5274	2	2.00	8.75e-21	196431	2	58	215	228.85	0.000186
HERVH_4q34.2a	6020	2	2.00	4.22e-21	70337	1	17	55	65.64	2.76e-05
ERVLE_9q21.13e	1015	2	2.00	8.77e-22	2	2	2	2	2.00	8.77e-22
HERVH_5q23.1a	5832	2	2.00	2.96e-23	68843	2	9	30	26.03	1.53e-05
MER4_6q25.2a	4585	2	2.00	7.14e-24	3542	2	2	5	6.27	2.21e-08
HERVH_12q21.1b	5309	2	2.00	4.54e-24	15142	2	3	8	8.32	1.25e-06
HERVH_6q14.1c	4986	2	2.00	2.48e-25	69017	2	14	45	50.24	2.07e-05
HERVH_6q14.1b	2435	2	2.00	1.66e-25	19882	2	68	111	104.05	1.5e-05
ERV316A3_3p12.2d	4321	2	2.00	5.29e-30	25	2	2	4	3.53	5.29e-30
MER4B_14q21.1c	1775	2	2.00	5.29e-30	2	2	2	2	2.00	5.29e-30
HERVFRD_4q32.3	6718	2	2.00	3.14e-30	3	2	2	2	2.00	3.15e-30
HERV4_5q14.1a	2262	2	2.00	2.65e-30	2	2	2	2	2.00	2.65e-30
HERVH_4q32.2a	5566	2	2.00	5.12e-39	111890	2	21	91	89.59	4.76e-05
HML2_3q13.2	9159	1	1.00	2.25e-06	9729	1	11	364	365.11	0.000362
HML3_3q21.2	4794	1	1.00	1.6e-06	66	1	3	3	3.00	2.48e-06
HERVH_12q21.1c	5880	1	1.00	1.56e-06	6424	0	3	5	5.74	2.78e-06
HERVL_15q11.2	1810	1	1.00	1.48e-06	26	0	1	1	1.00	1.22e-06
HERVL_9q21.33b	4093	1	1.00	1.36e-06	55	0	1	2	1.50	1.46e-06
HARLEQUIN_17q12	7623	1	1.00	1.31e-06	63	1	1	1	1.24	1.3e-06
HERVH_4p15.33b	5655	1	1.00	1.3e-06	27334	1	11	15	17.76	4.77e-06
HERV9_6q22.1	9760	1	1.00	1.3e-06	1287	0	1	1	1.50	1.52e-06
HERV9_12q24.32	7807	1	1.00	1.3e-06	60	0	3	3	3.33	1.42e-06
HERVH_3q26.32d	7256	1	1.00	1.29e-06	5193	1	2	3	5.93	1.95e-06
HERVH_9p13.3d	2207	1	1.00	1.29e-06	1365	1	2	2	2.02	1.32e-06
HERVW_1p34.2	5854	1	1.00	1.29e-06	101	1	1	1	1.00	1.39e-06
HERV9_1q24.3	8035	1	1.00	1.29e-06	112	1	3	3	3.00	1.32e-06
HERVH_11q24.2a	5353	1	1.00	1.29e-06	10407	0	2	4	3.72	2.35e-06
HERVH_19q13.42d	6734	1	1.00	1.29e-06	9972	1	3	9	8.84	4.62e-06
HUERSP3B_1p34.2a	5919	1	1.00	1.29e-06	25	1	2	2	2.00	1.54e-06
HML3_Xq12b	2354	1	1.00	1.29e-06	18	1	1	1	1.00	1.3e-06
HERVW_12q24.33a	1965	1	1.00	1.29e-06	501	1	1	2	1.21	1.3e-06
HERVH_Xq21.33c	1390	1	1.00	1.29e-06	5815	1	2	5	6.49	3.02e-06
ERVLB4_7q36.3b	604	1	1.00	1.29e-06	14	1	1	1	1.00	1.33e-06
HERVIP10FH_3p21.2	5949	1	1.00	1.29e-06	57	1	1	1	1.03	1.3e-06
HERVH_3p21.31f	6893	1	1.00	1.29e-06	1386	1	2	7	6.45	1.36e-06
HERVW_8q12.3b	3010	1	1.00	1.29e-06	27	1	1	1	1.00	1.3e-06
HERV9_5q23.2	9472	1	1.00	1.29e-06	357	1	1	1	1.00	1.32e-06
HERV9_9q21.33	9425	1	1.00	1.29e-06	371	1	1	1	1.11	1.42e-06
HML3_8q11.23b	7014	1	1.00	1.29e-06	94	1	1	1	1.00	1.3e-06
HARLEQUIN_8q12.1a	9967	1	1.00	1.29e-06	303	1	2	9	11.48	8.64e-06
HARLEQUIN_Xq11.1	7659	1	1.00	1.29e-06	88	1	1	1	1.04	1.3e-06
HERVEA_1q31.1	8762	1	1.00	1.29e-06	152	1	1	1	1.00	1.29e-06
HERVK11_6q14.1b	4596	1	1.00	1.29e-06	18	1	1	1	1.00	1.29e-06
HERVE_8q24.3b	2664	1	1.00	1.29e-06	80	1	3	3	3.64	1.3e-06
HARLEQUIN_6p12.3	6884	1	1.00	1.29e-06	36	1	1	1	1.00	1.3e-06
HERVH_20p13c	6332	1	1.00	1.29e-06	4156	1	1	3	3.05	1.43e-06
HERV9_Xq23b	8124	1	1.00	1.29e-06	266	0	1	1	1.00	1.3e-06
ERVLE_1p35.3c	7682	1	1.00	1.29e-06	715	1	1	2	1.79	3.63e-06
HERV9_12q24.33a	5241	1	1.00	1.29e-06	94	1	1	1	1.33	1.3e-06
HML3_15q12	4700	1	1.00	1.29e-06	20	1	1	1	1.00	1.29e-06
HARLEQUIN_5p13.2	8095	1	1.00	1.29e-06	79	1	1	3	2.38	1.3e-06
HERVH_12q14.2	1991	1	1.00	1.29e-06	3054	1	1	8	5.56	1.4e-06
HML3_4q22.1b	5850	1	1.00	1.29e-06	27	1	1	1	1.00	1.3e-06
HML2_19p12a	10113	1	1.00	1.29e-06	373	1	1	2	1.65	1.3e-06
HML1_4q25	6789	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
HERVL_12q21.1c	5629	1	1.00	1.29e-06	17	1	1	1	1.00	1.29e-06
HML3_Yq11.221a	6110	1	1.00	1.29e-06	22	1	1	1	1.00	1.29e-06
HERVL_6p24.3a	6621	1	1.00	1.29e-06	20	1	1	1	1.00	1.29e-06
HERVH_5q31.1g	2582	1	1.00	1.29e-06	5276	1	1	5	4.21	1.48e-06
HARLEQUIN_4q28.2	6592	1	1.00	1.29e-06	45	1	1	1	1.00	1.29e-06
HML3_1p36.33	3156	1	1.00	1.29e-06	36	1	1	1	1.00	1.29e-06
HERVIP10FH_14q22.1	6271	1	1.00	1.29e-06	36	1	1	1	1.03	1.3e-06
HERVK11D_3q11.2	4015	1	1.00	1.29e-06	32	1	1	1	1.00	1.3e-06
HERVH_Yq11.221a	6146	1	1.00	1.29e-06	4630	1	31	62	59.92	1.3e-06
MER61_1q25.1a	2096	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
HERVL_5q13.2	6263	1	1.00	1.29e-06	35	1	1	1	1.00	1.29e-06
HERV9_3p24.3	8145	1	1.00	1.29e-06	527	1	2	2	2.00	1.33e-06
HERVH_1q32.1a	3347	1	1.00	1.29e-06	318	1	1	1	1.01	1.29e-06
HERVW_10q21.2a	2082	1	1.00	1.29e-06	590	1	1	1	1.00	1.29e-06
LTR25_Xq22.2b	6570	1	1.00	1.29e-06	29	1	1	4	2.83	1.94e-06
HERVL_5q12.1b	6345	1	1.00	1.29e-06	22	0	1	1	1.25	1.29e-06
HARLEQUIN_1q42.13b	1883	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
HML3_14q32.32	5488	1	1.00	1.29e-06	60	0	1	1	1.33	1.29e-06
ERV316A3_6q24.1g	6251	1	1.00	1.29e-06	45	1	1	2	1.50	1.97e-06
HERVL_5p14.2	3698	1	1.00	1.29e-06	5	1	1	1	1.00	1.29e-06
HERVH_14q24.2c	5585	1	1.00	1.29e-06	224	1	1	3	3.17	1.3e-06
HERVW_11q22.3	2033	1	1.00	1.29e-06	15	1	1	1	1.00	1.29e-06
HML6_1q25.2	6144	1	1.00	1.29e-06	10	1	1	1	1.00	1.29e-06
HML3_2q23.3c	1272	1	1.00	1.29e-06	25	1	1	1	1.00	1.29e-06
HERVW_19q13.2	1907	1	1.00	1.29e-06	3209	1	1	3	3.34	1.29e-06
HML5_Xq11.2a	5611	1	1.00	1.29e-06	47	1	1	4	2.98	1.47e-06
HERVL_2q24.3a	5421	1	1.00	1.29e-06	13	1	1	1	1.00	1.29e-06
MER4B_Xq13.2	7593	1	1.00	1.29e-06	107	1	1	1	2.50	1.44e-06
HERVH_12q15c	1528	1	1.00	1.29e-06	192	1	1	1	1.23	1.29e-06
HERVL_2q34d	6226	1	1.00	1.29e-06	16	1	1	1	1.00	1.29e-06
HERVL_9q22.32	4775	1	1.00	1.29e-06	26	1	1	2	1.25	1.34e-06
HERVL_Xq26.2	1738	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
HML1_11q23.3	3971	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
HERVL_2q22.3b	6936	1	1.00	1.29e-06	12	1	1	1	1.00	1.29e-06
HERVL_12q21.1d	2729	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
MER4B_9q22.2	2920	1	1.00	1.29e-06	21	1	1	1	1.00	1.29e-06
HERVL_Xq25d	5625	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
HERVL_8q24.22	4126	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
HML5_11q21	6699	1	1.00	1.29e-06	12	1	1	1	1.00	1.29e-06
HERVL_6q25.1	7039	1	1.00	1.29e-06	19	1	1	1	1.00	1.29e-06
HERVIP10F_7q33b	7553	1	1.00	1.29e-06	17	1	1	2	1.50	1.29e-06
HERVL_3q12.1c	6024	1	1.00	1.29e-06	18	1	1	1	1.06	1.29e-06
HERVL_4q22.3c	6102	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
HERVL_6q25.3c	3676	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
HERVL_12q14.1a	1768	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
HML3_4p16.1b	6939	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
HUERSP3_3q29	7661	1	1.00	1.29e-06	29	1	1	2	1.50	1.29e-06
HERVL_4q32.1e	6837	1	1.00	1.29e-06	47	1	1	3	3.73	1.3e-06
MER34B_15q21.1	335	1	1.00	1.29e-06	50	1	1	1	1.00	1.3e-06
HERVL_5q33.1a	5389	1	1.00	1.29e-06	17	1	1	1	1.00	1.29e-06
HERVL_Xq21.2b	4061	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
HERVIP10F_3p11.2	9074	1	1.00	1.29e-06	27	1	1	1	1.00	1.29e-06
HERVIP10FH_5q33.1	4712	1	1.00	1.29e-06	14	1	1	1	1.00	1.29e-06
ERVLB4_4p15.32c	4482	1	1.00	1.29e-06	11	1	2	3	2.75	1.29e-06
MER41_Xq28c	4384	1	1.00	1.29e-06	16	1	1	1	1.00	1.29e-06
ERVLB4_3p24.1c	6488	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
MER61_7p14.1	6583	1	1.00	1.29e-06	15	1	1	1	1.25	1.29e-06
HUERSP1_1p22.2	7113	1	1.00	1.29e-06	76	1	1	1	1.58	1.29e-06
MER4_Xq21.32c	5490	1	1.00	1.29e-06	45	1	1	1	1.00	1.29e-06
MER61_Xq25b	6833	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
ERV316A3_12q13.13	3424	1	1.00	1.29e-06	30	1	1	3	2.67	1.29e-06
MER4B_21q22.3	5065	1	1.00	1.29e-06	47	1	1	1	1.92	1.29e-06
MER41_4q23d	8803	1	1.00	1.29e-06	18	1	1	1	1.00	1.29e-06
HERVP71A_13q31.3	7261	1	1.00	1.29e-06	21	1	1	1	1.00	1.29e-06
ERVLE_5q23.3g	3161	1	1.00	1.29e-06	14	1	1	1	1.00	1.29e-06
MER41_2q11.2	6242	1	1.00	1.29e-06	14	1	1	1	1.00	1.29e-06
HERVIP10F_3p25.3	7919	1	1.00	1.29e-06	27	1	1	2	1.50	1.29e-06
ERVLB4_10q21.3f	2542	1	1.00	1.29e-06	26	1	1	2	1.50	1.29e-06
HML1_10q22.1	6241	1	1.00	1.29e-06	9	1	1	1	1.50	1.29e-06
HUERSP3_8q11.1	9988	1	1.00	1.29e-06	75	1	1	7	7.83	1.29e-06
ERVLE_4q31.21a	4263	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
ERV316A3_6q23.3a	4727	1	1.00	1.29e-06	32	1	1	1	1.50	1.29e-06
MER61_3p12.2	5653	1	1.00	1.29e-06	31	1	1	1	2.78	1.29e-06
HERVS71_Yp11.2b	10161	1	1.00	1.29e-06	5	1	1	1	1.00	1.29e-06
MER4_5q13.3b	5928	1	1.00	1.29e-06	15	1	1	1	1.00	1.29e-06
ERVLB4_16q12.1	9086	1	1.00	1.29e-06	18	1	1	1	1.50	1.29e-06
HERVL_5p15.2f	6222	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
ERVLE_15q25.3e	6232	1	1.00	1.29e-06	39	1	1	1	1.33	1.29e-06
HUERSP3B_19q13.2	4155	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
ERV316A3_8q21.3c	4013	1	1.00	1.29e-06	17	1	1	1	1.50	1.29e-06
MER34B_10q25.3b	4728	1	1.00	1.29e-06	15	1	1	1	1.00	1.29e-06
MER4_6p22.3d	7581	1	1.00	1.29e-06	19	1	1	1	1.00	1.29e-06
HERVP71A_2p24.2	6675	1	1.00	1.29e-06	33	1	1	2	2.75	1.29e-06
MER4B_16q21a	9701	1	1.00	1.29e-06	35	1	1	1	1.00	1.29e-06
ERVLE_8q12.2	4402	1	1.00	1.29e-06	21	1	1	1	1.00	1.29e-06
HUERSP1_15q23a	1567	1	1.00	1.29e-06	21	1	1	1	1.00	1.29e-06
LTR25_Xq25b	6406	1	1.00	1.29e-06	26	1	1	1	1.83	1.29e-06
PABLA_6p12.3	3825	1	1.00	1.29e-06	10	1	1	1	1.00	1.29e-06
MER4_Xq25a	8056	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
MER101_7q36.1b	3898	1	1.00	1.29e-06	16	1	1	2	1.53	1.29e-06
HERVH_Xq13.3b	3608	1	1.00	1.29e-06	166	0	1	1	1.04	1.29e-06
MER4B_1q21.3a	1705	1	1.00	1.29e-06	9	1	1	1	1.00	1.29e-06
MER4B_13q14.11b	3758	1	1.00	1.29e-06	20	1	1	1	1.00	1.29e-06
LTR25_2q24.2	5706	1	1.00	1.29e-06	34	1	1	2	1.50	1.29e-06
MER4_Xq24b	3001	1	1.00	1.29e-06	11	1	1	1	1.00	1.29e-06
ERVLE_1p34.2h	2794	1	1.00	1.29e-06	13	1	1	1	1.83	1.29e-06
MER4_14q21.1a	6187	1	1.00	1.29e-06	9	1	1	1	1.00	1.29e-06
ERV316A3_8q22.1a	4907	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
HERVW_5p13.2a	1095	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
LTR57_17q22	3841	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
ERVLB4_15q21.3	2526	1	1.00	1.29e-06	20	1	1	3	2.07	1.29e-06
ERVLE_10q21.3b	1684	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
MER4B_14q11.2b	8169	1	1.00	1.29e-06	41	1	1	1	1.00	1.29e-06
ERV316A3_Xq22.1b	1932	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
ERVLE_13q14.2a	2624	1	1.00	1.29e-06	21	1	1	2	2.00	1.29e-06
ERV316A3_22q11.21	1600	1	1.00	1.29e-06	11	1	1	1	1.00	1.29e-06
MER4_22q13.31a	2479	1	1.00	1.29e-06	12	1	1	2	1.50	1.29e-06
LTR25_Yq11.223f	2167	1	1.00	1.29e-06	28	1	1	2	2.00	1.29e-06
ERV316A3_5q23.2f	8498	1	1.00	1.29e-06	18	1	1	1	1.33	1.29e-06
ERV316A3_1p22.2b	1759	1	1.00	1.29e-06	12	1	1	1	1.00	1.29e-06
ERV316A3_10q21.1a	6239	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
MER101_5p13.2b	1997	1	1.00	1.29e-06	9	1	1	1	1.00	1.29e-06
MER101_1p34.3	2757	1	1.00	1.29e-06	15	1	1	1	1.00	1.29e-06
ERV316A3_11p15.4i	3687	1	1.00	1.29e-06	19	1	1	2	1.58	1.29e-06
MER34B_12p13.31	2180	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER4B_2p23.1	944	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HUERSP3_17q22	4752	1	1.00	1.29e-06	18	1	1	2	1.50	1.29e-06
ERVLE_11q13.5c	3384	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER4B_11p15.4	9757	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
LTR23_16q22.2	1254	1	1.00	1.29e-06	10	1	1	1	1.00	1.29e-06
ERVLE_20p12.3a	2577	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
MER4B_1p22.1b	2408	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
PRIMA41_7p14.1b	6434	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
HERVL_10q23.2	6697	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
HML5_12p13.31	4020	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
MER34B_3q11.2e	691	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
LTR25_Xq22.2a	3023	1	1.00	1.29e-06	33	1	2	6	4.12	1.29e-06
ERV316A3_6p22.1h	5146	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER4B_1p31.1b	2633	1	1.00	1.29e-06	9	1	1	1	1.50	1.29e-06
ERV316A3_10q11.22b	3461	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
ERVLE_6p25.2b	2255	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
ERV316A3_7q33d	5153	1	1.00	1.29e-06	24	1	1	1	1.50	1.29e-06
MER61_1p22.2b	3559	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
ERVLB4_15q13.3a	2772	1	1.00	1.29e-06	8	1	1	1	1.33	1.29e-06
ERV316A3_4q27a	1613	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
HERVL_3q22.1	719	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERV4_1q22a	2446	1	1.00	1.29e-06	9	1	1	1	1.00	1.29e-06
ERV316A3_4q28.3d	1110	1	1.00	1.29e-06	2	1	1	1	1.50	1.29e-06
HUERSP1_19q13.2a	671	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_Xq28i	2605	1	1.00	1.29e-06	18	1	1	1	1.00	1.29e-06
MER34B_3q13.32a	626	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERV316A3_9q34.3a	1103	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_2q13	3317	1	1.00	1.29e-06	17	1	1	1	1.00	1.29e-06
HUERSP3_8q23.3	2935	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
ERVLB4_8p11.22b	1209	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERVH48_8q12.3	3360	1	1.00	1.29e-06	9	1	1	1	1.00	1.29e-06
ERV316A3_5q13.2d	3923	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HML5_19p12f	3595	1	1.00	1.29e-06	12	1	1	1	1.00	1.29e-06
HERVL_12q21.31j	3173	1	1.00	1.29e-06	15	1	1	1	1.00	1.29e-06
HERVP71A_3p21.31	7612	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
ERVLE_21q22.3a	2354	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
ERVLE_13q21.33d	3057	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
PRIMA41_1q43	3822	1	1.00	1.29e-06	5	1	1	1	1.00	1.29e-06
ERVLE_5q35.3a	2580	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
MER4_12p12.1	7275	1	1.00	1.29e-06	18	1	1	3	2.17	1.29e-06
ERVLB4_19q13.31b	1932	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
HML5_Xq27.3	3447	1	1.00	1.29e-06	5	1	1	1	1.00	1.29e-06
ERVLE_15q13.3b	1050	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_14q12j	1088	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
LTR25_5q21.1b	1205	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERVFRD_2p12a	3398	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
ERV316A3_4q21.21b	1703	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERVL_19q13.41b	4019	1	1.00	1.29e-06	19	1	1	1	1.00	1.29e-06
HERVL18_14q12	3211	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
HUERSP3_19q11	8970	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
ERV316A3_1q23.3a	4804	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
PABLA_8q11.23	4314	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
ERVLE_19q13.12a	2933	1	1.00	1.29e-06	10	1	1	1	1.33	1.29e-06
ERVLE_11p15.4a	1924	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER4B_11p15.3	5152	1	1.00	1.29e-06	7	1	1	1	1.00	1.29e-06
ERV316A3_2q36.2	2634	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_4q31.21e	840	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVL_11p14.1	6980	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLB4_1p31.1c	4504	1	1.00	1.29e-06	9	1	1	2	1.42	1.29e-06
HUERSP3_8q24.22	3533	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER34B_Xq13.1	1766	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
ERV316A3_11p12b	3083	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERVI_11q22.3	8160	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
HERVE_2p14b	2771	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
HERVL66_19p13.11a	677	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HUERSP1_2q14.2	1013	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HML5_6p22.2	3243	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
ERVLB4_15q11.2c	6100	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLB4_22q13.31a	619	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_2q12.3a	2349	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_5q31.3a	1482	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
MER61_10q23.31	3827	1	1.00	1.29e-06	5	1	1	1	1.00	1.29e-06
ERV316A3_7q21.3c	3351	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
ERV316A3_4q28.3c	771	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_15q26.2e	2193	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
ERV316A3_4p16.1f	1909	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_4q35.1b	2065	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
MER4_3q13.11	5325	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
ERVLB4_20p12.3a	9956	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
ERVLE_9q21.32c	3039	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER61_1q21.3	1158	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_15q15.1	2662	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
ERVLE_4q24h	1078	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
ERVLE_7p21.3a	2555	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER41_22q12.3b	1748	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
ERVLE_3p22.1c	1984	1	1.00	1.29e-06	8	1	1	1	1.00	1.29e-06
ERV316A3_8p22a	3710	1	1.00	1.29e-06	4	1	1	1	1.20	1.29e-06
ERVLE_4p14d	871	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
ERV316A3_1p34.3c	3887	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLE_10q23.1h	2952	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
HERVIP10FH_14q21.3	5451	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
ERV316A3_5p14.3b	420	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERV316A3_5q13.2f	879	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERV316A3_8q24.21a	764	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLB4_4q31.3b	2360	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERV316A3_20q13.33a	2116	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERVL18_10q22.1	3502	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLB4_11q22.3d	1137	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
ERVLB4_16p13.3b	1280	1	1.00	1.29e-06	3	1	1	1	1.00	1.29e-06
HERVFH19_12q24.23	9286	1	1.00	1.29e-06	6	1	1	1	1.00	1.29e-06
MER61_9p21.3	5897	1	1.00	1.29e-06	5	1	1	1	1.09	1.29e-06
ERVLB4_Xq23b	6996	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
MER41_6q24.2b	2412	1	1.00	1.29e-06	4	1	1	1	1.00	1.29e-06
HERVIP10F_2q12.3	3754	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERVH_3p14.2	734	1	1.00	1.29e-06	1	1	1	1	1.00	1.29e-06
HERVIP10F_18q12.1	5195	1	1.00	1.29e-06	2	1	1	1	1.00	1.29e-06
HUERSP3_22q11.22	5604	1	1.00	1.29e-06	10	1	1	1	1.00	1.29e-06
