## RunInfo	version:0.6.5	annotated_features:14968	total_fragments:52868933	pair_mapped:0	pair_mixed:0	single_mapped:41431849	unmapped:11437084	unique:26097734	ambig:15334115	overlap_unique:127794	overlap_ambig:555628
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
HERVL_4q32.1d	3870	0	0.00	0	46	0	0	0	0.03	1.12e-08
HERVL_7q31.33a	5378	0	0.00	0	55	0	0	0	0.17	6.26e-10
HERVL_11q14.1b	4685	0	0.00	0	41	0	0	0	0.03	5.13e-09
HERVL_10q26.3a	2234	0	0.00	0	57	0	1	1	1.13	1.11e-08
HERVL_18p11.21c	6546	0	0.00	0	63	0	0	0	0.59	5.77e-08
HERVL_10q25.1d	3402	0	0.00	0	74	0	0	1	1.65	6.16e-10
HERVL_6q21a	7037	0	0.00	0	130	0	0	3	2.63	1.33e-07
HERVL_3q12.1c	6024	0	0.00	0	85	0	0	3	1.71	3e-08
HERVL_2q11.2	5598	0	0.00	0	89	0	0	0	0.02	1.41e-08
HERVL_Yp11.2b	6666	0	0.00	0	61	0	0	0	0.03	1.26e-08
HERVL_5p15.1a	6350	0	0.00	0	97	0	0	1	0.20	7.21e-08
HERVL_5q12.1b	6345	0	0.00	0	100	0	0	0	0.04	9.05e-08
HERVL_2q32.1e	5880	0	0.00	0	129	0	1	1	1.11	8.47e-09
HERVL_18q12.2c	1875	0	0.00	0	23	0	0	0	0.00	6.62e-10
HERVL_1p13.2a	6605	0	0.00	0	81	0	0	2	0.17	5.52e-09
HERVS71_2q14.3a	1947	0	0.00	0	87	0	0	1	1.59	4.6e-08
HERVS71_19q13.11b	5855	0	0.00	0	292	0	0	0	0.00	3.3e-07
HERVS71_1p31.1	1719	0	0.00	0	82	0	0	0	0.39	1.56e-06
ERVL_3q22.1	4321	0	0.00	0	37	0	0	5	2.83	2.99e-11
MER4B_3p21.2b	2015	0	0.00	0	33	0	0	5	3.70	4.39e-11
HERVL_11q22.3b	1274	0	0.00	0	62	0	0	0	0.41	7.26e-09
HERVL_4q34.3a	1781	0	0.00	0	5	0	0	0	0.00	1.49e-11
PABLA_17q22	7109	0	0.00	0	87	0	0	8	5.80	3.11e-06
MER4B_18p11.32b	5843	0	0.00	0	101	0	0	0	0.67	3.18e-08
HERVS71_8p11.1	9913	0	0.00	0	44	0	0	0	0.50	3.28e-09
HERVS71_10q21.1	9722	0	0.00	0	133	0	0	0	0.25	2.33e-09
MER41_17q22a	1707	0	0.00	0	20	0	0	0	0.00	2.83e-09
MER41_3p24.1	6480	0	0.00	0	30	0	0	1	1.50	2.9e-07
MER41_11p15.4a	2961	0	0.00	0	17	0	0	2	0.92	8.14e-12
MER41_5p15.1	5813	0	0.00	0	17	0	0	0	0.20	4.67e-09
MER4_12p12.2a	8056	0	0.00	0	22	0	0	1	0.50	5.44e-12
ERVL_8p11.21a	2409	0	0.00	0	11	0	0	1	0.50	1.88e-11
MER61_Xq23a	5066	0	0.00	0	62	0	0	1	1.25	2.01e-09
HERV3_Yq11.222d	8737	0	0.00	0	11	0	0	0	0.67	4.76e-13
HERVL_Xq25b	1531	0	0.00	0	1	0	0	0	0.00	1.07e-22
HERVL_4q31.22	2132	0	0.00	0	66	0	0	4	3.00	2.65e-07
HERVH_Xq23i	4314	0	0.00	0	105	0	0	0	0.06	4.1e-08
HERVH_16p11.1	9343	0	0.00	0	80	0	0	0	0.07	2.63e-07
ERV316A3_3q27.1b	2133	0	0.00	0	96	0	0	6	4.67	4.74e-07
HERVW_11p12	5652	0	0.00	0	105	0	0	0	0.13	5.96e-08
HERVW_7q32.3	4083	0	0.00	0	77	0	0	0	0.00	1.96e-08
HERVW_12p13.31b	7055	0	0.00	0	164	0	0	0	0.50	3.05e-07
HERVEA_14q22.3	2070	0	0.00	0	69	0	0	0	0.00	2.85e-11
HERVW_Xq22.3b	1993	0	0.00	0	74	0	0	1	1.57	3.37e-08
ERVLB4_7q22.1a	2811	0	0.00	0	31	0	0	3	2.67	1.23e-11
ERVLB4_2p11.2c	3235	0	0.00	0	85	0	0	4	3.42	1e-07
HERVL_Xq21.31e	4247	0	0.00	0	50	0	0	0	1.33	2.56e-07
ERV316A3_3p25.2d	6797	0	0.00	0	90	0	0	3	3.00	3.47e-10
HERVL_8q21.3b	6463	0	0.00	0	55	0	0	0	0.21	1.72e-09
HERVL_15q26.3	1779	0	0.00	0	25	0	0	0	0.00	6.08e-09
HERVL_12q21.31a	1086	0	0.00	0	10	0	0	0	0.00	7.9e-12
HERVL_6q11.1a	2426	0	0.00	0	49	0	0	0	0.00	3.37e-08
HERVL_14q21.1a	6522	0	0.00	0	63	0	0	0	0.00	2.43e-07
HERVL_13q14.11a	1696	0	0.00	0	13	0	0	0	0.00	2.42e-10
HERVL_21q21.3h	4197	0	0.00	0	39	0	0	0	0.17	2.77e-11
HERVL_5p14.3b	6181	0	0.00	0	42	0	0	0	0.33	1.43e-08
HERVL_Xq21.2b	4061	0	0.00	0	31	0	0	0	0.06	6.58e-09
HERVL_Xq28b	3779	0	0.00	0	61	0	0	0	0.02	4.32e-09
HERVL_Xq25o	2492	0	0.00	0	39	0	0	0	0.00	4.97e-08
ERV316A3_7q31.32c	4627	0	0.00	0	95	0	0	8	7.78	1.03e-10
ERV316A3_17q24.3g	6427	0	0.00	0	116	0	0	2	2.00	4.83e-10
HERVH_11q14.2	6224	0	0.00	0	288	0	0	0	0.27	4.21e-07
ERVLB4_8p21.1c	3178	0	0.00	0	35	0	0	1	1.67	3.58e-07
HERVH_3p21.31d	6122	0	0.00	0	139	0	0	0	0.00	5.1e-09
HERVH_15q26.1c	5008	0	0.00	0	119	0	0	0	0.27	1.36e-07
HERVH_8q13.3a	5784	0	0.00	0	130	0	0	2	1.65	4e-07
HERVH_3p12.3e	3133	0	0.00	0	104	0	0	0	0.01	6.81e-09
HERVH_14q11.2b	2213	0	0.00	0	126	0	0	0	0.04	1.93e-08
HERVH_6p22.1	7332	0	0.00	0	144	0	0	0	0.34	2.1e-08
HERVH_8q21.13c	5481	0	0.00	0	278	0	1	13	11.46	2.24e-06
HERVH_9p24.1	2181	0	0.00	0	37	0	0	0	0.11	1.11e-06
HERVL40_7q21.3	2105	0	0.00	0	7	0	0	0	0.50	4.84e-23
HERVL_3q13.11a	5966	0	0.00	0	88	0	0	11	11.02	4.55e-05
ERVLE_6p21.32	3103	0	0.00	0	32	0	0	2	3.00	2.46e-07
HERVFRD_4p15.1	7019	0	0.00	0	30	0	0	1	1.50	8.64e-08
LTR25_19p12f	5901	0	0.00	0	28	0	0	2	2.42	5.58e-07
MER41_14q32.32	5590	0	0.00	0	22	0	0	1	0.50	3.86e-09
ERV316A3_8p21.3g	6847	0	0.00	0	12	0	0	1	0.50	6.01e-17
LTR19_5q34	1776	0	0.00	0	34	0	0	2	2.83	2.73e-11
ERV316A3_3p21.1b	3601	0	0.00	0	59	0	0	5	4.58	3.19e-08
ERV316A3_12q23.3e	4208	0	0.00	0	36	0	0	2	2.50	4.95e-11
HML3_12q22	3725	0	0.00	0	112	0	0	0	0.25	2.91e-07
HML3_Yq11.223b	3912	0	0.00	0	79	0	0	0	0.00	4.24e-08
HML3_Yp11.2a	5051	0	0.00	0	102	0	0	0	0.33	2.7e-06
MER101_1p35.3	3969	0	0.00	0	56	0	0	2	2.67	1.53e-10
ERV316A3_22q13.33a	2598	0	0.00	0	99	0	0	8	5.83	8.43e-10
HERVH_1q42.12b	8093	0	0.00	0	193	0	0	0	0.03	6.07e-10
ERV316A3_Xq28f	3449	0	0.00	0	43	0	0	2	2.83	5.87e-06
ERVLE_20q13.12c	2823	0	0.00	0	37	0	0	5	3.33	4.17e-12
HML2_1q32.2	4180	0	0.00	0	310	0	0	8	6.12	1.47e-05
HERVL74_15q26.1	4310	0	0.00	0	63	0	0	4	5.12	1.35e-08
HUERSP1_Xp21.1a	3605	0	0.00	0	55	0	0	1	0.50	3.06e-07
MER4B_21q22.3	5065	0	0.00	0	100	0	0	2	3.45	3.12e-08
MER41_2q11.2	6242	0	0.00	0	33	0	0	3	2.50	2.26e-11
MER41_11p15.1b	6772	0	0.00	0	72	0	0	6	3.70	3.32e-09
HERVH_3q25.2e	2154	0	0.00	0	334	0	0	0	0.50	1.69e-07
HUERSP3_2q14.2	3823	0	0.00	0	46	0	0	3	2.42	1.71e-10
HERVH48_4q21.23	5564	0	0.00	0	65	0	0	1	0.40	3.21e-11
ERVLE_8p12a	1229	0	0.00	0	44	0	0	1	2.17	1.48e-06
ERVLB4_5p15.33b	1572	0	0.00	0	8	0	0	1	1.00	8.73e-16
HUERSP3B_Yq11.222c	4721	0	0.00	0	24	0	0	2	1.20	1.47e-11
MER41_7q11.21d	3625	0	0.00	0	25	0	0	1	2.00	9.56e-12
PABLB_15q11.2d	3073	0	0.00	0	27	0	0	1	0.67	2.98e-31
ERV316A3_2q22.1b	4155	0	0.00	0	19	0	0	0	0.00	1.61e-07
PRIMA41_20q11.21	6108	0	0.00	0	79	0	0	0	0.08	6.17e-07
HERVP71A_17q11.2b	4563	0	0.00	0	47	0	0	4	2.00	3.89e-09
HUERSP3_Yq11.223b	7135	0	0.00	0	9	0	0	1	0.83	4.11e-24
MER4_1p34.1a	7999	0	0.00	0	132	0	0	9	8.82	1.17e-08
HERVL_6q14.1e	6510	0	0.00	0	22	0	0	0	0.50	9.47e-07
HUERSP1_15q21.1b	5743	0	0.00	0	15	0	0	0	0.50	4.21e-11
ERVLE_4q23d	1840	0	0.00	0	138	0	0	7	4.83	3.95e-09
ERVLB4_9q22.33a	3614	0	0.00	0	150	0	0	3	3.00	2.91e-07
HERVEA_Yq11.221b	5279	0	0.00	0	66	0	0	2	0.28	5.24e-12
HERVL_18q22.1b	5966	0	0.00	0	57	0	0	1	0.76	2.75e-10
HERVL_6q25.2	2526	0	0.00	0	22	0	0	0	0.40	4.89e-12
HERVL_21q21.3c	2025	0	0.00	0	21	0	0	0	0.00	9.45e-12
HERVL_1q44	5306	0	0.00	0	80	0	0	0	0.03	1.96e-09
HERVL_7q31.1c	4837	0	0.00	0	31	0	0	0	0.52	1.99e-11
HERVL_6q27f	4152	0	0.00	0	56	0	0	1	0.50	1.11e-07
HERVL_21q21.1a	6570	0	0.00	0	50	0	0	0	0.00	9.47e-09
HERVL_8q11.23a	3403	0	0.00	0	54	0	0	1	0.28	6.63e-10
HERVL_2p12b	1793	0	0.00	0	19	0	0	0	0.00	1.03e-10
HERVL_8q21.3a	6441	0	0.00	0	30	0	0	0	0.00	1.68e-10
HERVL_18q22.1a	7136	0	0.00	0	37	0	0	0	0.02	9.23e-11
HERVL_Xq13.2c	6664	0	0.00	0	45	0	0	2	1.01	3.84e-09
HERVL_6p12.3b	1103	0	0.00	0	27	0	0	0	0.03	6.18e-10
HERVL_21q21.3e	3788	0	0.00	0	19	0	0	0	0.00	6.37e-12
HERVL_16p11.2	5392	0	0.00	0	128	0	1	3	3.28	1.29e-09
HERVL_1p35.3b	5846	0	0.00	0	76	0	0	0	0.03	1.16e-09
HERVL_3q24h	3660	0	0.00	0	23	0	0	0	0.00	4.82e-11
HERVL_4q23c	6559	0	0.00	0	61	0	0	0	0.07	7.64e-08
HERVL_8q21.13c	7309	0	0.00	0	28	0	0	0	0.50	3.41e-08
HERVL_8p12b	3765	0	0.00	0	15	0	0	0	0.00	1.44e-11
HERVL_10q23.33a	6846	0	0.00	0	113	0	0	0	0.33	5.34e-09
ERVLB4_15q23a	6036	0	0.00	0	31	0	0	1	1.33	1.59e-07
HERVL_10q25.1b	6126	0	0.00	0	60	0	0	1	1.50	9.74e-10
HERVL_10q23.1b	6587	0	0.00	0	100	0	0	0	0.08	1.26e-09
HERVIP10FH_12p13.2	1192	0	0.00	0	84	0	0	0	0.83	2.76e-06
ERVLB4_16q13a	2873	0	0.00	0	35	0	0	1	4.58	1.65e-07
HERVH_10q24.33b	2058	0	0.00	0	96	0	0	0	0.02	7.8e-08
HERVH_21q21.1b	6577	0	0.00	0	174	0	0	1	1.16	2.8e-07
LTR23_5q13.2a	1816	0	0.00	0	6	0	0	0	0.40	2.88e-08
MER101_6p22.2	2201	0	0.00	0	8	0	5	5	5.90	7.28e-06
LTR23_5q13.2b	1816	0	0.00	0	6	0	0	1	0.40	2.88e-08
LTR23_5q13.2c	1815	0	0.00	0	6	0	0	1	0.40	2.88e-08
ERVLB4_Xp11.23b	3197	0	0.00	0	80	0	0	3	3.67	3.11e-06
ERVLE_1q42.3	3903	0	0.00	0	86	0	0	12	9.28	1.52e-10
MER101_16q22.1b	580	0	0.00	0	88	0	0	0	0.00	8.82e-07
ERVLE_18p11.21c	2803	0	0.00	0	55	0	0	4	3.03	8.3e-10
HERVI_15q25.2	8996	0	0.00	0	36	0	0	11	9.70	2.38e-05
ERV316A3_8q21.13i	1221	0	0.00	0	15	0	0	1	1.87	4.66e-10
MER4_17q21.33b	6142	0	0.00	0	104	0	0	2	3.50	1.59e-07
MER41_8q23.1	3364	0	0.00	0	28	0	0	0	0.00	3e-12
HERVH48_2q12.2	1222	0	0.00	0	24	0	0	0	0.00	2.91e-10
HUERSP1_4q21.22	2468	0	0.00	0	18	0	0	1	1.00	1.61e-10
HML3_1q32.3b	1275	0	0.00	0	29	0	0	0	0.00	9.81e-08
HML3_22p11.2b	3805	0	0.00	0	135	0	0	0	0.04	4.23e-08
HML3_14_GL000194v1_random	3815	0	0.00	0	102	0	0	1	0.70	1.26e-07
HML3_Xq21.33b	1265	0	0.00	0	47	0	0	0	0.04	2.59e-09
HML3_8q11.1a	7021	0	0.00	0	108	0	0	2	1.57	2.98e-06
HML3_1p36.23	1070	0	0.00	0	18	0	0	0	0.00	2.06e-11
HML3_4q34.1b	1495	0	0.00	0	12	0	0	0	0.00	2.68e-10
HML3_22p11.2a	3806	0	0.00	0	123	0	0	0	0.04	1.71e-08
HML3_5p14.3	6235	0	0.00	0	179	0	0	0	0.18	7.64e-08
ERV316A3_10q21.1e	1978	0	0.00	0	5	0	0	0	0.00	7.15e-18
HERV9_7p21.1	7112	0	0.00	0	213	0	1	2	1.73	6.49e-06
ERV316A3_15q25.2b	3993	0	0.00	0	45	0	0	1	1.00	2.83e-10
ERV316A3_1q43b	2126	0	0.00	0	32	0	0	4	2.58	4.72e-11
ERVLE_1p21.3g	2208	0	0.00	0	24	0	1	2	2.53	3.79e-09
MER4_1p13.2a	2077	0	0.00	0	62	0	0	3	2.00	2.5e-07
ERVLB4_12p13.31b	8391	0	0.00	0	118	0	0	10	7.42	2.28e-06
ERVLB4_7p21.2b	1333	0	0.00	0	42	0	0	2	2.70	3.21e-07
HERVK11_12q23.3a	3606	0	0.00	0	112	0	1	1	1.00	3.2e-07
LTR23_1q21.1	3442	0	0.00	0	47	0	0	0	1.00	1.16e-10
HERVL_14q32.11	6314	0	0.00	0	61	0	0	1	0.75	2.04e-07
ERVLB4_1p22.3a	2367	0	0.00	0	9	0	0	0	0.00	4.21e-11
MER101_22q11.1b	4004	0	0.00	0	2	0	0	0	0.00	2.63e-24
HERVI_9q22.1	3294	0	0.00	0	56	0	0	3	2.25	3.74e-07
HERVIP10F_6q14.3	2704	0	0.00	0	10	0	0	0	0.00	1.66e-16
ERVLE_17p13.1	2131	0	0.00	0	112	0	0	2	4.70	1.4e-06
MER101_3p22.1c	3270	0	0.00	0	31	0	0	0	0.00	1.99e-10
MER4_19p12b	3111	0	0.00	0	13	0	0	1	0.50	1.87e-11
ERV316A3_1p32.3a	6926	0	0.00	0	98	0	0	6	7.17	4.78e-06
ERVLB4_3q26.31a	7729	0	0.00	0	132	0	0	3	3.33	1.3e-07
MER101_21q21.2a	1935	0	0.00	0	11	0	0	1	0.33	1.22e-14
ERVLE_5q31.3b	3219	0	0.00	0	56	0	0	1	1.58	1.99e-07
ERVLE_5p12b	4710	0	0.00	0	37	0	0	3	1.58	1.48e-12
ERVLE_12q23.1d	5829	0	0.00	0	22	0	0	0	0.00	2.83e-11
HERVH_Yp11.2e	6549	0	0.00	0	113	0	0	1	2.29	4.39e-07
HERV9_8q21.13	3868	0	0.00	0	147	0	0	0	0.50	3.98e-07
HERV9_12q21.33	3217	0	0.00	0	71	0	0	0	0.07	5.07e-09
ERVLB4_1p32.1	2423	0	0.00	0	13	0	0	1	0.83	1.53e-07
HERVH_5q31.3b	5549	0	0.00	0	257	0	0	1	0.33	4.51e-08
HERVH_5q21.3c	6445	0	0.00	0	163	0	0	0	0.05	4.76e-07
HERVP71A_13q21.1	8905	0	0.00	0	104	0	0	1	0.67	1.59e-06
HML1_10q26.3	4666	0	0.00	0	87	0	0	0	0.33	3.57e-09
MER61_1p22.2b	3559	0	0.00	0	15	0	0	0	1.50	1.8e-13
ERVLE_Xq26.3j	888	0	0.00	0	75	0	0	5	3.50	8.23e-07
HERVIP10F_3q26.1	8721	0	0.00	0	2	0	0	0	0.00	1.55e-27
ERV316A3_3q13.13b	4696	0	0.00	0	91	0	0	1	1.33	2.45e-07
HERVL_12q21.31g	7137	0	0.00	0	146	0	0	3	4.67	8.87e-06
ERVLB4_18q12.1b	4604	0	0.00	0	88	0	0	9	7.00	2.17e-05
MER4_8q12.1b	2245	0	0.00	0	25	0	0	0	0.50	1.13e-11
HUERSP3_19p12b	3627	0	0.00	0	30	0	0	3	3.00	4.14e-11
MER4_4q13.3b	1677	0	0.00	0	14	0	0	2	1.17	2.74e-10
HUERSP3B_21q21.1	4292	0	0.00	0	89	0	0	21	14.50	2.26e-05
ERVLE_1p34.2b	2323	0	0.00	0	37	0	0	4	3.42	2.96e-10
HML5_7q31.31	7764	0	0.00	0	44	0	0	0	0.00	8.33e-10
HML5_4q13.3	6268	0	0.00	0	10	0	0	0	0.00	1.25e-12
HML5_1q22	5410	0	0.00	0	104	0	0	9	7.82	1.12e-05
HML5_13q21.33	5035	0	0.00	0	26	0	0	0	0.00	9.58e-11
HML5_7p14.1	4098	0	0.00	0	12	0	0	0	0.25	2.3e-11
HML5_19q13.2	2579	0	0.00	0	65	0	0	3	3.67	4.39e-10
MER4B_8q21.3d	3880	0	0.00	0	34	0	0	0	0.00	4.75e-10
HML3_Yq11.221a	6110	0	0.00	0	142	0	0	0	0.01	2.39e-08
HERVH_10q25.1c	1767	0	0.00	0	136	0	0	0	0.03	3.48e-08
HERVH_4q25a	5273	0	0.00	0	155	0	0	0	0.05	1.19e-07
HERVH_4q34.3c	5777	0	0.00	0	216	0	0	0	0.23	1.5e-07
ERVLB4_15q26.2a	4529	0	0.00	0	55	0	0	0	0.20	1.09e-09
HERVH_3q11.2c	5923	0	0.00	0	40	0	0	0	0.03	2.48e-11
MER4_4q28.2b	1941	0	0.00	0	18	0	0	1	1.50	2.04e-12
HERV4_5q22.2	6297	0	0.00	0	21	0	0	0	0.00	1.87e-09
HERV4_4q13.3	7217	0	0.00	0	6	0	0	0	0.00	9.15e-11
HERV4_5q22.1	7344	0	0.00	0	17	0	0	0	0.00	3.86e-11
ERVLE_1q32.1c	3657	0	0.00	0	34	0	0	2	1.50	4.49e-11
ERVLB4_15q11.2r	5115	0	0.00	0	6	0	0	0	0.00	8.46e-13
HERVFH19_3p21.31	3005	0	0.00	0	55	0	0	5	2.83	8.1e-07
MER4_20p11.23	6116	0	0.00	0	15	0	0	1	0.33	2.07e-11
HERVL_7q11.23	4528	0	0.00	0	52	0	0	1	0.51	1.77e-10
HERVK11D_Yq11.221	9343	0	0.00	0	14	0	0	0	0.00	1.53e-09
HERVK11D_3q11.2	4015	0	0.00	0	34	0	0	1	0.29	1.25e-07
HERVK11D_5q22.3	7276	0	0.00	0	38	0	0	0	0.00	8.28e-09
HERVK11D_11p12	6889	0	0.00	0	34	0	0	1	0.70	1.23e-06
HERVK11D_Yp11.2	9311	0	0.00	0	4	0	0	0	0.00	8.22e-12
HERVFH21_3q25.1	6486	0	0.00	0	26	0	0	0	0.27	2.82e-07
ERV316A3_1p32.1b	3926	0	0.00	0	38	0	0	7	9.92	4.87e-09
HML2_Xq28a	2621	0	0.00	0	159	0	0	0	0.08	1.39e-07
HERVL_3p21.2	6862	0	0.00	0	97	0	0	2	5.33	1.82e-05
HERVH_1p36.12	6899	0	0.00	0	320	0	0	0	0.24	6.06e-07
MER41_14q24.2a	4213	0	0.00	0	34	0	0	1	3.67	3.43e-11
HERV9_1q24.3	8035	0	0.00	0	293	0	0	2	0.82	2.95e-07
HERV9_12q22b	7750	0	0.00	0	319	0	1	3	1.72	4.97e-07
HERV9_12q24.32	7807	0	0.00	0	272	0	0	3	2.83	2.29e-06
HERVL_2q32.1b	1830	0	0.00	0	32	0	0	0	0.02	3.83e-11
HERV9_5p14.2	4755	0	0.00	0	240	0	0	0	0.95	9.19e-08
HERV9_Yp11.2e	3920	0	0.00	0	43	0	0	0	0.17	1.19e-07
HERV9_18q11.2	6876	0	0.00	0	346	0	0	1	0.73	1.48e-06
HERVL_6q13f	1742	0	0.00	0	34	0	0	0	0.00	3.56e-11
HERVL_10q23.1d	4060	0	0.00	0	101	0	1	2	1.46	8.72e-10
HERVL_Xq13.2a	2503	0	0.00	0	127	0	0	0	0.45	2.34e-09
ERVLE_7p14.2a	3545	0	0.00	0	56	0	0	3	3.68	3.75e-28
HERVIP10F_12q12	7741	0	0.00	0	38	0	0	1	0.83	9.38e-12
ERV316A3_11p15.4i	3687	0	0.00	0	66	0	0	6	6.50	2.34e-06
ERVLE_11q23.3d	2737	0	0.00	0	58	0	0	5	3.17	2.57e-11
ERVLB4_10p11.21	1980	0	0.00	0	23	0	0	2	1.50	2.28e-09
ERV316A3_18q22.3a	1089	0	0.00	0	1	0	0	0	0.00	8.21e-39
HERVW_6q23.3b	2057	0	0.00	0	47	0	0	1	1.70	1e-08
HERVW_3p12.3b	3551	0	0.00	0	80	0	0	1	0.34	1.52e-08
HERVW_11q14.2	3323	0	0.00	0	101	0	0	0	0.39	2.87e-08
ERVLE_1q32.1d	5605	0	0.00	0	22	0	0	2	1.08	8.12e-12
HERVH_4p16.1c	2207	0	0.00	0	138	0	0	0	0.26	7.91e-08
ERVLE_11q21g	5541	0	0.00	0	44	0	1	3	3.00	1.51e-09
MER101_13q34c	1952	0	0.00	0	21	0	0	0	0.25	1.01e-10
MER101_8q24.3a	4204	0	0.00	0	22	0	0	1	2.33	3.74e-12
ERV316A3_6p12.3a	4175	0	0.00	0	34	0	0	5	2.42	6.5e-09
MER4B_9p22.3	1989	0	0.00	0	20	0	0	2	0.83	1.11e-11
MER61_4q21.1b	4093	0	0.00	0	9	0	0	0	0.00	9.92e-12
MER4B_Xq22.3e	9962	0	0.00	0	72	0	0	0	0.50	2.3e-08
HERV3_Yq11.222c	8736	0	0.00	0	10	0	0	1	0.43	1.19e-11
MER4_2q24.2b	2761	0	0.00	0	10	0	0	0	0.67	9.71e-11
HERVL66_4p15.2	5128	0	0.00	0	100	0	0	8	9.67	4.29e-05
ERVLE_Xp11.22c	3368	0	0.00	0	96	0	0	8	9.50	3.58e-05
MER4_5q35.3a	1755	0	0.00	0	92	0	0	0	0.00	8.7e-09
HUERSP3B_21q22.12	6027	0	0.00	0	128	0	0	1	1.29	9.46e-07
HML5_1q23.1	5185	0	0.00	0	24	0	0	1	0.50	1.11e-07
HERVH_1q42.12a	6147	0	0.00	0	351	0	0	1	0.93	4.96e-07
HERVH_12q13.11b	5033	0	0.00	0	174	0	0	1	0.22	1.05e-06
ERV316A3_4q32.1l	5489	0	0.00	0	32	0	0	0	0.00	9.98e-11
HUERSP3_19q13.2c	6271	0	0.00	0	60	0	0	1	0.83	3.82e-08
HERVK11_10q21.3	6904	0	0.00	0	99	0	0	1	0.58	2.07e-07
HERVK11_4q22.1	2223	0	0.00	0	92	0	0	2	1.50	3.67e-06
ERV316A3_1q42.13b	3673	0	0.00	0	34	0	0	0	0.78	6.25e-09
ERVLE_17q11.2a	1352	0	0.00	0	30	0	1	3	3.33	3.42e-08
MER101_2q36.3	1724	0	0.00	0	62	0	0	0	1.87	2.73e-07
ERV316A3_1q32.2d	3661	0	0.00	0	24	0	0	0	0.75	1.09e-08
ERVLE_2p22.3a	3998	0	0.00	0	19	0	0	0	0.20	1.4e-12
ERVLE_21q21.2c	2225	0	0.00	0	17	0	0	0	0.00	6.39e-12
HUERSP3B_Xp21.3b	4233	0	0.00	0	75	0	0	3	2.50	2.14e-06
HML1_10q22.1	6241	0	0.00	0	107	0	0	1	1.92	3.77e-09
MER4_2q24.2a	3860	0	0.00	0	13	0	0	0	0.50	7.66e-11
MER4_6q27a	2908	0	0.00	0	6	0	0	0	0.00	5.56e-13
MER4_4q32.1c	5396	0	0.00	0	32	0	0	0	0.00	1.44e-11
MER4_1p34.3b	3346	0	0.00	0	34	0	0	1	1.00	8.4e-12
MER4_6q27b	1628	0	0.00	0	7	0	0	0	0.00	4.07e-14
HERVL_9p24.3	1379	0	0.00	0	49	0	0	0	0.33	1.34e-09
MER41_7p14.3	3929	0	0.00	0	41	0	0	1	2.75	3.1e-08
ERV316A3_4p15.33d	1947	0	0.00	0	22	0	0	0	1.33	3.06e-07
ERVLE_5p14.1m	1633	0	0.00	0	4	0	0	1	1.00	8.15e-33
ERVLE_1q43d	2779	0	0.00	0	3	0	0	0	0.33	4.6e-27
ERV316A3_2q24.2c	2708	0	0.00	0	41	0	0	4	2.62	2.25e-06
ERV316A3_4p12g	3604	0	0.00	0	12	0	0	0	1.33	8.88e-22
HERVW_9q22.31	1519	0	0.00	0	27	0	0	0	0.33	4.14e-08
HERVW_14q21.2	4210	0	0.00	0	66	0	0	1	0.33	6.49e-08
HERVW_1p22.2b	2010	0	0.00	0	67	0	0	0	0.07	1.21e-08
HERVW_Xq23	3492	0	0.00	0	82	0	0	0	0.25	1.22e-07
HERVW_2q31.1a	2071	0	0.00	0	68	0	0	0	0.08	2.37e-07
HERVW_Yq11.222b	7560	0	0.00	0	84	0	1	1	1.03	1.71e-08
HERVW_Xq13.3	6777	0	0.00	0	125	0	0	0	0.30	1.48e-07
HERVW_Xq27.1	3226	0	0.00	0	47	0	0	0	0.12	7.93e-09
HERVW_9q22.1	4414	0	0.00	0	117	0	0	0	0.43	8.82e-08
HERVW_6q23.3a	1572	0	0.00	0	44	0	0	0	0.07	7.2e-10
ERVLE_1p32.3a	3709	0	0.00	0	30	0	0	1	1.00	1.12e-08
ERVLB4_1q25.1a	3017	0	0.00	0	12	0	0	0	0.00	1.48e-12
MER4B_22q11.22b	3374	0	0.00	0	53	0	0	6	6.53	2.36e-06
ERVLE_3p22.3a	2045	0	0.00	0	5	0	0	2	0.83	1.51e-21
ERVLE_2q21.2b	2125	0	0.00	0	43	0	0	6	5.53	3.18e-06
HERVP71A_11p14.1	6129	0	0.00	0	36	0	0	2	3.87	1.39e-07
HERVW_4q13.1a	2687	0	0.00	0	30	0	0	0	0.00	2.89e-10
HML4_2p16.1	2179	0	0.00	0	40	0	0	0	0.33	1.98e-10
MER41_17q22b	1946	0	0.00	0	6	0	0	0	0.00	4.3e-32
MER41_7q11.21h	3486	0	0.00	0	29	0	0	0	0.50	2.57e-11
HUERSP1_Yq11.222b	2251	0	0.00	0	8	0	0	0	0.50	2.23e-23
ERV316A3_1q24.3a	6001	0	0.00	0	29	0	0	0	0.50	2.08e-12
HML5_Xq21.33	6772	0	0.00	0	50	0	0	2	2.33	3.21e-10
ERVLE_17q11.2c	2026	0	0.00	0	47	0	0	1	1.92	3.2e-10
PRIMA41_3q21.3b	3131	0	0.00	0	70	0	0	2	2.25	3.56e-09
HERVL_12p11.22	2727	0	0.00	0	66	0	0	0	0.23	1.22e-08
HERVL_2q32.1a	7204	0	0.00	0	84	0	0	1	0.28	7.28e-10
HERV9_2q14.1	7200	0	0.00	0	133	0	0	2	0.67	2.31e-06
HERVK11D_2q11.2	7267	0	0.00	0	29	0	0	0	0.00	2.47e-07
